,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
75,Paul Dawkins\dawkipa01,1980,1980,1,57,776,141,300,1,5,33,48,42,125,77,33,9,76,112,316,.470,.200,.688,13.6,5.5,2.2,1.4
76,Greg Deane\deanegr01,1980,1980,1,7,48,2,11,1,1,5,7,2,6,6,0,0,3,3,10,.182,1.000,.714,6.9,1.4,0.9,0.9
77,Boris Diaw\diawbo01,2017,2017,1,73,1283,146,327,20,81,26,35,46,158,170,18,9,87,83,338,.446,.247,.743,17.6,4.6,2.2,2.3
78,James Donaldson\donalja01,1993,1995,2,49,707,52,88,0,0,27,40,25,136,15,7,35,26,79,131,.591,,.675,14.4,2.7,2.8,0.3
79,John Drew\drewjo01,1983,1985,3,144,3466,936,1998,6,31,792,1031,280,655,267,145,11,369,425,2670,.468,.194,.768,24.1,18.5,4.5,1.9
80,John Duren\durenjo01,1981,1982,2,119,1514,154,369,3,12,32,46,22,119,211,38,6,109,197,343,.417,.250,.696,12.7,2.9,1.0,1.8
81,Mark Eaton\eatonma01,1983,1993,11,875,25169,2072,4526,0,2,1072,1653,1857,6939,840,368,3064,1293,2955,5216,.458,.000,.649,28.8,6.0,7.9,1.0
82,Jerry Eaves\eavesje01,1983,1984,2,162,2622,412,868,1,14,292,379,63,207,410,84,8,245,206,1117,.475,.071,.770,16.2,6.9,1.3,2.5
83,Blue Edwards\edwarbl01,1990,1995,4,261,6388,1061,2056,65,189,373,508,231,815,420,238,117,421,798,2560,.516,.344,.734,24.5,9.8,3.1,1.6
84,Howard Eisley\eisleho01,1996,2005,6,435,8332,1055,2463,190,568,479,580,117,682,1472,261,46,699,954,2779,.428,.335,.826,19.2,6.4,1.6,3.4
85,Francisco Elson\elsonfr01,2011,2011,1,62,610,54,113,0,0,26,31,35,115,33,21,14,32,84,134,.478,,.839,9.8,2.2,1.9,0.5
86,Jeremy Evans\evansje01,2011,2015,5,219,2370,337,591,2,10,130,190,227,586,105,84,112,77,271,806,.570,.200,.684,10.8,3.7,2.7,0.5
87,Dante Exum\exumda01,2015,2019,4,166,3353,355,897,135,440,113,149,62,298,358,70,30,221,316,958,.396,.307,.758,20.2,5.8,1.8,2.2
88,Jim Farmer\farmeji01,1989,1989,1,37,412,57,142,9,20,29,41,22,55,28,9,0,26,41,152,.401,.450,.707,11.1,4.1,1.5,0.8
89,Derrick Favors\favorde01,2011,2019,9,504,13502,2473,4777,18,92,1145,1719,1251,3719,593,427,671,764,1329,6109,.518,.196,.666,26.8,12.1,7.4,1.2
90,Kyrylo Fesenko\fesenky01,2008,2011,4,132,1090,123,247,0,2,51,128,95,260,39,17,53,66,222,297,.498,.000,.398,8.3,2.3,2.0,0.3
91,Derek Fisher\fishede01,2007,2007,1,82,2287,258,675,48,156,262,307,30,149,274,83,6,120,234,826,.382,.308,.853,27.9,10.1,1.8,3.3
92,Greg Foster\fostegr01,1996,1999,4,272,3627,456,1045,6,24,195,245,222,721,132,38,78,204,515,1113,.436,.250,.796,13.3,4.1,2.7,0.5
93,Randy Foye\foyera01,2013,2013,1,82,2249,293,738,178,434,118,144,17,127,167,66,27,92,190,882,.397,.410,.819,27.4,10.8,1.5,2.0
94,Bernie Fryer\fryerbe01,1975,1975,1,31,432,47,106,,,33,43,16,46,52,22,0,,54,127,.443,,.767,13.9,4.1,1.5,1.7
95,Todd Fuller\fulleto02,1999,1999,1,42,462,56,124,0,0,30,50,28,101,6,6,14,27,60,142,.452,,.600,11.0,3.4,2.4,0.1
96,Terry Furlow\furlote01,1980,1980,1,55,1718,364,765,23,73,127,145,47,152,221,54,14,129,79,878,.476,.315,.876,31.2,16.0,2.8,4.0
97,Sundiata Gaines\gainesu01,2010,2010,1,32,217,38,82,7,26,23,46,6,29,39,12,0,14,17,106,.463,.269,.500,6.8,3.3,0.9,1.2
98,Chad Gallagher\gallach01,1994,1994,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,2,6,1.000,,,1.5,3.0,0.0,0.0
99,Diante Garrett\garredi02,2014,2014,1,71,1048,101,265,36,96,10,12,11,97,120,41,5,75,75,248,.381,.375,.833,14.8,3.5,1.4,1.7
100,John Gianelli\gianejo01,1980,1980,1,17,285,23,66,0,0,9,16,14,62,17,6,7,22,26,55,.348,,.563,16.8,3.2,3.6,1.0
101,Armen Gilliam\gilliar01,2000,2000,1,50,782,133,305,0,1,67,86,72,209,42,12,16,55,83,333,.436,.000,.779,15.6,6.7,4.2,0.8
102,Gordan Giricek\giricgo01,2004,2008,5,226,4689,794,1795,134,359,294,359,84,474,321,118,26,278,434,2016,.442,.373,.819,20.7,8.9,2.1,1.4
