,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
166,Adreian Payne\paynead01,2018,2018,1,5,43,7,10,2,3,5,6,2,9,0,2,0,2,6,21,.700,.667,.833,8.6,4.2,1.8,0.0
167,Elfrid Payton\paytoel01,2015,2018,4,281,8303,1287,2808,106,347,448,729,320,1171,1805,383,96,672,626,3128,.458,.305,.615,29.5,11.1,4.2,6.4
168,Desmond Penigar\penigde01,2004,2004,1,10,89,14,28,0,0,4,4,6,24,3,2,2,6,14,32,.500,,1.000,8.9,3.2,2.4,0.3
169,Elliot Perry\perryel01,2001,2001,1,6,39,5,11,0,1,0,0,1,4,5,3,0,6,1,10,.455,.000,,6.5,1.7,0.7,0.8
170,Mickael Pietrus\pietrmi01,2009,2011,3,148,3434,454,1080,230,616,150,225,89,441,124,94,58,139,299,1288,.420,.373,.667,23.2,8.7,3.0,0.8
171,Mark Price\pricema01,1998,1998,1,63,1430,229,531,52,155,87,103,24,129,297,53,5,162,92,597,.431,.335,.845,22.7,9.5,2.0,4.7
172,Ronnie Price\pricero01,2014,2014,1,31,377,28,92,9,43,9,13,8,43,66,25,2,26,50,74,.304,.209,.692,12.2,2.4,1.4,2.1
173,Rodney Purvis\purviro01,2018,2018,1,16,290,35,107,13,52,13,15,1,27,17,3,3,10,26,96,.327,.250,.867,18.1,6.0,1.7,1.1
174,J.J. Redick\redicjj01,2007,2013,7,396,8670,1195,2768,549,1381,723,823,69,721,769,150,19,379,513,3662,.432,.398,.878,21.9,9.2,1.8,1.9
175,Don Reid\reiddo01,2001,2002,2,133,1478,172,335,0,0,90,143,149,418,48,43,98,102,370,434,.513,,.629,11.1,3.3,3.1,0.4
176,Jerry Reynolds\reynoje01,1990,1992,3,193,4819,850,2052,14,72,733,930,226,771,534,251,137,407,354,2447,.414,.194,.788,25.0,12.7,4.0,2.8
177,Jason Richardson\richaja01,2011,2012,2,109,3510,532,1263,229,608,102,156,70,414,218,119,32,125,207,1395,.421,.377,.654,32.2,12.8,3.8,2.0
178,Jeremy Richardson\richaje01,2009,2009,1,12,93,14,49,6,17,3,6,1,14,3,0,0,3,6,37,.286,.353,.500,7.8,3.1,1.2,0.3
179,Quentin Richardson\richaqu01,2011,2012,2,105,1821,161,452,84,267,58,74,54,301,76,53,11,62,148,464,.356,.315,.784,17.3,4.4,2.9,0.7
180,Luke Ridnour\ridnolu01,2015,2015,1,47,683,75,176,20,63,18,21,8,68,96,20,4,38,67,188,.426,.317,.857,14.5,4.0,1.4,2.0
181,Stanley Roberts\roberst01,1992,1992,1,55,1118,236,446,0,1,101,196,113,336,39,22,83,78,221,573,.529,.000,.515,20.3,10.4,6.1,0.7
182,James Robinson\robinja02,2001,2001,1,6,50,4,11,2,5,0,0,0,8,0,4,1,4,5,10,.364,.400,,8.3,1.7,1.3,0.0
183,Tree Rollins\rollitr01,1994,1995,2,96,862,49,95,0,0,39,61,64,191,18,14,71,36,118,137,.516,,.639,9.0,1.4,2.0,0.2
184,Sean Rooks\rooksse01,2004,2004,1,20,270,20,57,0,1,21,22,14,47,18,5,5,7,41,61,.351,.000,.955,13.5,3.1,2.4,0.9
185,Terrence Ross\rosste01,2017,2019,3,53,1470,213,513,85,254,57,71,17,155,89,67,28,70,114,568,.415,.335,.803,27.7,10.7,2.9,1.7
186,Donald Royal\royaldo01,1993,1998,6,288,5844,685,1404,0,11,872,1130,353,980,383,161,72,372,561,2242,.488,.000,.772,20.3,7.8,3.4,1.3
187,Damjan Rudez\rudezda01,2017,2017,1,45,314,31,88,20,64,0,0,5,25,20,12,1,9,31,82,.352,.313,,7.0,1.8,0.6,0.4
188,Jeryl Sasser\sasseje01,2002,2003,2,82,1061,67,221,13,44,57,83,67,191,67,48,12,41,94,204,.303,.295,.687,12.9,2.5,2.3,0.8
189,Danny Schayes\schayda01,1997,1999,3,138,1955,213,520,0,1,141,179,141,381,62,50,51,96,279,567,.410,.000,.788,14.2,4.1,2.8,0.4
190,Dennis Scott\scottde01,1991,1997,7,446,13692,2421,5737,981,2432,780,988,296,1363,1034,429,146,615,970,6603,.422,.403,.789,30.7,14.8,3.1,2.3
191,Rony Seikaly\seikaro01,1997,1998,2,121,4099,697,1445,0,5,587,805,404,1058,161,74,146,352,412,1981,.482,.000,.729,33.9,16.4,8.7,1.3
192,Brian Shaw\shawbr01,1995,1997,3,230,5382,563,1496,152,522,272,349,157,659,1061,198,55,527,541,1550,.376,.291,.779,23.4,6.7,2.9,4.6
193,Jonathon Simmons\simmojo02,2018,2019,2,73,2130,363,797,70,216,195,253,64,251,179,59,17,150,188,991,.455,.324,.771,29.2,13.6,3.4,2.5
194,Miles Simon\simonmi01,1999,1999,1,5,19,1,5,0,2,0,0,1,2,0,1,0,3,1,2,.200,.000,,3.8,0.4,0.4,0.0
195,Scott Skiles\skilesc01,1990,1994,5,384,11940,1703,3906,384,1010,1176,1319,210,1110,2776,332,17,1035,921,4966,.436,.380,.892,31.1,12.9,2.9,7.2
196,Ish Smith\smithis01,2012,2013,2,56,549,58,167,5,21,9,15,16,72,89,24,8,39,25,130,.347,.238,.600,9.8,2.3,1.3,1.6
197,Jason Smith\smithja02,2016,2016,1,76,1181,244,503,4,16,54,67,53,219,62,33,65,57,163,546,.485,.250,.806,15.5,7.2,2.9,0.8
198,Kenny Smith\smithke01,1997,1997,1,6,47,6,13,3,5,2,2,1,2,4,0,0,6,3,17,.462,.600,1.000,7.8,2.8,0.3,0.7
199,Otis Smith\smithot01,1990,1992,3,195,4406,871,1928,27,107,460,614,333,805,373,197,105,304,449,2229,.452,.252,.749,22.6,11.4,4.1,1.9
200,Marreese Speights\speigma01,2018,2018,1,52,675,138,349,86,233,40,55,21,133,40,8,22,40,106,402,.395,.369,.727,13.0,7.7,2.6,0.8
201,Felton Spencer\spencfe01,1997,1997,1,1,19,2,2,0,0,0,0,5,6,1,0,0,1,2,4,1.000,,,19.0,4.0,6.0,1.0
202,DeShawn Stevenson\stevede01,2004,2006,3,163,4670,648,1492,39,123,285,414,133,463,295,98,27,220,305,1620,.434,.317,.688,28.7,9.9,2.8,1.8
203,Rod Strickland\stricro02,2004,2004,1,46,915,122,269,10,33,57,76,24,118,185,27,7,67,59,311,.454,.303,.750,19.9,6.8,2.6,4.0
204,Derek Strong\stronde01,1997,2000,4,204,4485,618,1431,1,23,475,610,403,1151,145,98,53,225,397,1712,.432,.043,.779,22.0,8.4,5.6,0.7
205,Johnny Taylor\taylojo01,1998,2000,2,17,137,18,49,2,3,11,16,6,18,2,4,3,10,26,49,.367,.667,.688,8.1,2.9,1.1,0.1
206,Reggie Theus\theusre01,1990,1990,1,76,2350,517,1178,26,105,378,443,75,221,407,60,12,226,194,1438,.439,.248,.853,30.9,18.9,2.9,5.4
207,Adonis Thomas\thomaad01,2014,2014,1,4,24,3,9,0,3,1,1,0,3,2,0,0,0,2,7,.333,.000,1.000,6.0,1.8,0.8,0.5
208,Carl Thomas\thomaca01,1998,1998,1,4,15,4,5,0,0,1,2,0,0,1,0,1,0,0,9,.800,,.500,3.8,2.3,0.0,0.3
209,Brooks Thompson\thompbr01,1995,1996,2,71,492,93,217,43,122,27,39,11,47,74,22,2,51,81,256,.429,.352,.692,6.9,3.6,0.7,1.0
210,Stephen Thompson\thompst01,1992,1992,1,1,15,1,3,0,0,0,0,0,1,1,0,0,2,2,2,.333,,,15.0,2.0,1.0,1.0
211,Tom Tolbert\tolbeto01,1993,1993,1,72,1838,226,454,9,28,122,168,133,412,91,33,21,124,192,583,.498,.321,.726,25.5,8.1,5.7,1.3
212,Keith Tower\towerke01,1994,1995,2,14,39,4,11,0,0,1,2,1,9,1,0,0,1,7,9,.364,,.500,2.8,0.6,0.6,0.1
213,Hedo Turkoglu\turkohe01,2005,2013,8,497,16233,2510,5812,794,2095,1402,1741,370,2221,1927,425,137,1097,1377,7216,.432,.379,.805,32.7,14.5,4.5,3.9
214,Jeff Turner\turneje01,1990,1996,7,411,8162,1137,2431,73,207,325,426,408,1484,453,132,62,467,1190,2672,.468,.353,.763,19.9,6.5,3.6,1.1
215,Beno Udrih\udrihbe01,2013,2013,1,27,738,97,238,21,53,60,70,17,63,164,25,1,55,51,275,.408,.396,.857,27.3,10.2,2.3,6.1
216,David Vaughn\vaughda02,1996,1997,2,68,564,58,152,0,1,29,48,68,175,15,14,30,47,111,145,.382,.000,.604,8.3,2.1,2.6,0.2
217,Jacque Vaughn\vaughja01,2003,2003,1,80,1686,184,411,8,34,97,125,26,118,232,64,2,97,169,473,.448,.235,.776,21.1,5.9,1.5,2.9
218,Rashad Vaughn\vaughra01,2018,2018,1,5,35,2,6,1,2,0,0,1,4,0,1,0,2,2,5,.333,.500,,7.0,1.0,0.8,0.0
219,Sam Vincent\vincesa01,1990,1992,3,151,3517,560,1266,5,46,397,464,73,402,699,130,29,295,237,1522,.442,.109,.856,23.3,10.1,2.7,4.6
220,Nikola Vucevic\vucevni01,2013,2019,7,410,12935,2901,5780,98,306,662,897,1162,4283,996,368,391,761,1115,6562,.502,.320,.738,31.5,16.0,10.4,2.4
221,Von Wafer\wafervo01,2012,2012,1,33,469,71,157,14,39,38,54,6,45,29,10,3,35,26,194,.452,.359,.704,14.2,5.9,1.4,0.9
222,Ben Wallace\wallabe01,2000,2000,1,81,1959,168,334,0,0,54,114,211,665,67,72,130,67,162,390,.503,,.474,24.2,4.8,8.2,0.8
223,C.J. Watson\watsocj01,2016,2017,2,95,1668,143,385,46,153,91,105,26,155,202,62,7,72,133,423,.371,.301,.867,17.6,4.5,1.6,2.1
224,Spud Webb\webbsp01,1998,1998,1,4,34,5,12,0,1,2,2,2,3,5,1,0,7,6,12,.417,.000,1.000,8.5,3.0,0.8,1.3
225,Chris Whitney\whitnch01,2003,2003,1,22,290,30,88,7,36,11,12,2,21,21,12,1,16,15,78,.341,.194,.917,13.2,3.5,1.0,1.0
226,C.J. Wilcox\wilcocj01,2017,2017,1,22,108,8,31,3,15,2,2,4,12,12,2,1,6,8,21,.258,.200,1.000,4.9,1.0,0.5,0.5
227,Morlon Wiley\wileymo01,1990,1992,3,83,1078,146,344,23,62,48,68,19,76,200,73,3,105,115,363,.424,.371,.706,13.0,4.4,0.9,2.4
228,Dominique Wilkins\wilkido01,1999,1999,1,27,252,50,132,5,19,29,42,30,71,16,4,1,23,19,134,.379,.263,.690,9.3,5.0,2.6,0.6
229,Gerald Wilkins\wilkige01,1997,1999,3,155,3482,464,1202,95,312,207,290,75,264,252,88,18,205,225,1230,.386,.304,.714,22.5,7.9,1.7,1.6
230,Jason Williams\willija02,2010,2011,2,98,1874,202,464,91,244,31,41,10,148,322,61,3,98,71,526,.435,.373,.756,19.1,5.4,1.5,3.3
231,Lorenzo Williams\willilo01,1993,1994,2,6,29,1,8,0,1,0,0,4,6,2,3,4,0,5,2,.125,.000,,4.8,0.3,1.0,0.3
232,Monty Williams\willimo01,2000,2002,3,225,3996,623,1264,3,22,296,433,262,728,281,124,50,280,457,1545,.493,.136,.684,17.8,6.9,3.2,1.2
233,Shammond Williams\willish01,2004,2004,1,37,525,59,151,25,74,40,45,9,43,64,23,1,26,40,183,.391,.338,.889,14.2,4.9,1.2,1.7
234,Joe Wolf\wolfjo01,1996,1996,1,63,1047,135,262,0,6,21,29,49,185,63,13,5,40,161,291,.515,.000,.724,16.6,4.6,2.9,1.0
235,Howard Wright\wrighho02,1991,1993,2,12,146,19,46,0,0,13,23,11,39,3,3,5,9,23,51,.413,,.565,12.2,4.3,3.3,0.3
236,Stephen Zimmerman\zimmest01,2017,2017,1,19,108,10,31,0,0,3,5,11,35,4,2,5,3,17,23,.323,,.600,5.7,1.2,1.8,0.2
