,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
155,Shabazz Napier\napiesh01,2015,2015,1,51,1012,87,228,43,118,44,56,17,113,130,40,4,81,76,261,.382,.364,.786,19.8,5.1,2.2,2.5
156,Craig Neal\nealcr01,1989,1989,1,32,341,34,88,8,25,13,21,4,18,86,15,4,40,46,89,.386,.320,.619,10.7,2.8,0.6,2.7
157,Jermaine O'Neal\onealje01,2009,2010,2,97,2802,539,1050,0,2,222,305,179,631,147,36,149,177,293,1300,.513,.000,.728,28.9,13.4,6.5,1.5
158,Shaquille O'Neal\onealsh01,2005,2008,4,205,6378,1612,2703,0,0,786,1708,621,1856,437,86,384,564,765,4010,.596,,.460,31.1,19.6,9.1,2.1
159,Greg Oden\odengr01,2014,2014,1,23,212,27,49,0,0,13,23,23,54,1,7,13,12,52,67,.551,,.565,9.2,2.9,2.3,0.0
160,Lamar Odom\odomla01,2004,2004,1,80,3003,485,1127,61,205,340,458,160,776,327,85,71,236,273,1371,.430,.298,.742,37.5,17.1,9.7,4.1
161,Alan Ogg\oggal01,1991,1992,2,74,628,70,139,0,2,22,40,45,123,9,11,55,27,126,162,.504,.000,.550,8.5,2.2,1.7,0.1
162,Kelly Olynyk\olynyke01,2018,2019,2,80,1856,328,660,109,293,139,180,93,442,216,63,37,149,230,904,.497,.372,.772,23.2,11.3,5.5,2.7
163,Billy Owens\owensbi01,1995,1996,2,110,3684,642,1293,2,28,306,490,297,788,380,110,52,317,337,1592,.497,.071,.624,33.5,14.5,7.2,3.5
164,Smush Parker\parkesm01,2008,2008,1,9,183,17,54,6,24,3,4,2,19,15,5,3,8,13,43,.315,.250,.750,20.3,4.8,2.1,1.7
165,Gary Payton\paytoga01,2006,2007,2,149,3808,374,913,98,353,138,183,52,365,458,114,13,168,286,984,.410,.278,.754,25.6,6.6,2.4,3.1
166,Kirk Penney\penneki01,2004,2004,1,2,18,1,6,1,3,0,0,0,1,1,1,0,3,1,3,.167,.333,,9.0,1.5,0.5,0.5
167,Wesley Person\persowe01,2005,2005,1,16,206,25,57,8,21,4,4,1,22,11,6,0,7,6,62,.439,.381,1.000,12.9,3.9,1.4,0.7
168,Ed Pinckney\pincked01,1997,1997,1,27,273,23,43,0,0,20,25,25,65,6,8,9,19,30,66,.535,,.800,10.1,2.4,2.4,0.2
169,Dexter Pittman\pittmde01,2011,2013,3,41,324,48,102,0,0,18,28,32,81,9,8,8,21,79,114,.471,,.643,7.9,2.8,2.0,0.2
170,Dave Popson\popsoda01,1989,1989,1,7,38,5,15,0,0,1,2,7,11,2,0,1,4,8,11,.333,,.500,5.4,1.6,1.6,0.3
171,Terry Porter\portete01,1999,1999,1,50,1365,172,370,58,141,123,148,13,140,146,48,11,74,97,525,.465,.411,.831,27.3,10.5,2.8,2.9
172,James Posey\poseyja01,2006,2007,2,138,3833,345,827,214,549,129,159,99,676,183,125,43,113,389,1033,.417,.390,.811,27.8,7.5,4.9,1.3
173,Kasib Powell\powelka01,2008,2008,1,11,304,35,95,8,33,6,9,8,44,18,9,2,5,18,84,.368,.242,.667,27.6,7.6,4.0,1.6
174,Kevin Pritchard\pritcke01,1995,1995,1,14,158,13,29,2,5,15,17,0,11,23,2,1,7,19,43,.448,.400,.882,11.3,3.1,0.8,1.6
175,Chris Quinn\quinnch01,2007,2009,3,168,2710,324,793,140,353,157,193,25,223,375,85,6,109,201,945,.409,.397,.813,16.1,5.6,1.3,2.2
176,Shavlik Randolph\randosh01,2010,2010,1,3,47,5,15,0,0,0,0,7,13,0,1,1,2,9,10,.333,,,15.7,3.3,4.3,0.0
177,Willie Reed\reedwi02,2017,2017,1,71,1031,162,285,1,4,49,88,129,332,26,18,47,31,137,374,.568,.250,.557,14.5,5.3,4.7,0.4
178,Khalid Reeves\reevekh01,1995,1995,1,67,1462,206,465,67,171,140,196,52,186,288,77,10,132,139,619,.443,.392,.714,21.8,9.2,2.8,4.3
179,Terrence Rencher\renchte01,1996,1996,1,34,397,32,99,9,29,30,43,9,42,54,16,1,41,36,103,.323,.310,.698,11.7,3.0,1.2,1.6
180,Glen Rice\ricegl01,1990,1995,6,478,17059,3604,7844,708,1832,1332,1595,536,2363,1067,572,159,864,1174,9248,.459,.386,.835,35.7,19.3,4.9,2.2
181,Josh Richardson\richajo01,2016,2019,4,190,5548,751,1737,268,711,232,293,130,581,455,220,141,252,449,2002,.432,.377,.792,29.2,10.5,3.1,2.4
182,Quentin Richardson\richaqu01,2010,2010,1,76,2082,242,561,142,358,52,71,64,374,93,70,18,62,169,678,.431,.397,.732,27.4,8.9,4.9,1.2
183,Duncan Robinson\robindu01,2019,2019,1,1,10,1,3,1,3,0,0,0,4,0,1,0,0,0,3,.333,.333,,10.0,3.0,4.0,0.0
184,Jamal Robinson\robinja03,2001,2001,1,6,72,3,22,0,2,0,0,3,11,2,6,0,3,7,6,.136,.000,,12.0,1.0,1.8,0.3
185,Jim Rowinski\rowinji01,1990,1990,1,14,112,14,32,0,0,22,26,17,29,5,1,2,10,19,50,.438,,.846,8.0,3.6,2.1,0.4
186,John Salley\sallejo01,1993,1995,3,202,5287,559,1138,2,3,432,576,355,1056,341,135,233,292,731,1552,.491,.667,.750,26.2,7.7,5.2,1.7
187,Danny Schayes\schayda01,1996,1996,1,32,399,32,94,0,0,37,46,29,89,9,11,16,23,60,101,.340,,.804,12.5,3.2,2.8,0.3
188,James Scott\scottja01,1997,1997,1,8,32,0,8,0,4,1,2,1,6,3,2,0,2,5,1,.000,.000,.500,4.0,0.1,0.8,0.4
189,Rony Seikaly\seikaro01,1989,1994,6,439,14208,2486,5152,4,24,1766,2669,1474,4544,573,312,610,1255,1546,6742,.483,.167,.662,32.4,15.4,10.4,1.3
190,John Shasky\shaskjo01,1989,1989,1,65,944,121,248,0,2,115,167,96,232,22,14,13,46,94,357,.488,.000,.689,14.5,5.5,3.6,0.3
191,Brian Shaw\shawbr01,1992,1994,3,191,4627,614,1517,121,362,162,218,213,742,781,164,52,336,444,1511,.405,.334,.743,24.2,7.9,3.9,4.1
192,Wayne Simien\simiewa01,2006,2007,2,51,507,67,143,0,0,35,41,43,99,11,15,1,27,83,169,.469,,.854,9.9,3.3,1.9,0.2
193,Charles Smith\smithch04,1998,1998,1,11,32,4,18,1,3,1,2,5,8,2,2,1,6,3,10,.222,.333,.500,2.9,0.9,0.7,0.2
194,Steve Smith\smithst01,1992,2005,5,202,6368,1087,2408,189,546,542,676,299,759,960,197,71,490,544,2905,.451,.346,.802,31.5,14.4,3.8,4.8
195,Tony Smith\smithto02,1996,1996,1,25,410,46,101,13,39,4,9,6,39,68,16,5,26,46,109,.455,.333,.444,16.4,4.4,1.6,2.7
196,Rory Sparrow\sparrro01,1989,1990,2,162,4369,654,1492,26,114,153,184,92,354,727,152,21,303,308,1487,.438,.228,.832,27.0,9.2,2.2,4.5
197,Jerry Stackhouse\stackje01,2011,2011,1,7,50,3,12,1,4,5,7,1,7,3,0,2,2,3,12,.250,.250,.714,7.1,1.7,1.0,0.4
198,Vladimir Stepania\stepavl01,2002,2003,2,146,2478,302,676,1,2,121,238,311,824,40,69,84,121,272,726,.447,.500,.508,17.0,5.0,5.6,0.3
199,Jarnell Stokes\stokeja01,2016,2016,1,5,14,3,5,0,0,1,2,0,2,1,1,0,0,1,7,.600,,.500,2.8,1.4,0.4,0.2
200,Amar'e Stoudemire\stoudam01,2016,2016,1,52,762,125,221,0,0,50,67,65,222,27,18,41,47,92,300,.566,,.746,14.7,5.8,4.3,0.5
201,Mark Strickland\stricma01,1997,2000,4,172,2020,342,654,0,3,130,185,166,468,58,44,70,99,200,814,.523,.000,.703,11.7,4.7,2.7,0.3
202,Rod Strickland\stricro02,2002,2002,1,76,2294,316,714,8,26,154,201,49,232,463,82,11,159,114,794,.443,.308,.766,30.2,10.4,3.1,6.1
203,Jon Sundvold\sundvjo01,1989,1992,4,158,2438,499,1148,108,228,102,120,36,167,265,59,1,155,160,1208,.435,.474,.850,15.4,7.6,1.1,1.7
204,Anthony Taylor\tayloan01,1989,1989,1,21,368,60,151,0,2,24,32,11,34,43,22,5,20,37,144,.397,.000,.750,17.5,6.9,1.6,2.0
205,Kurt Thomas\thomaku01,1996,1997,2,92,2029,313,652,0,3,153,224,153,546,55,59,45,123,338,779,.480,.000,.683,22.1,8.5,5.9,0.6
206,Billy Thompson\thompbi01,1989,1991,3,231,5896,929,1854,2,12,360,533,599,1435,453,142,242,462,658,2220,.501,.167,.675,25.5,9.6,6.2,2.0
207,Otis Thorpe\thorpot01,2000,2000,1,51,777,125,243,0,3,29,48,56,166,33,26,9,59,136,279,.514,.000,.604,15.2,5.5,3.3,0.6
208,Ronny Turiaf\turiaro01,2012,2012,1,13,221,16,30,0,1,13,22,19,58,5,8,14,8,32,45,.533,.000,.591,17.0,3.5,4.5,0.4
209,Beno Udrih\udrihbe01,2016,2016,1,36,587,66,152,11,33,15,17,6,63,90,11,0,42,40,158,.434,.333,.882,16.3,4.4,1.8,2.5
210,Kelvin Upshaw\upshake01,1989,1989,1,9,144,26,63,1,5,4,6,4,13,20,7,0,13,18,57,.413,.200,.667,16.0,6.3,1.4,2.2
211,Jarvis Varnado\varnaja01,2013,2013,1,8,40,1,3,0,0,0,0,1,6,2,0,2,5,9,2,.333,,,5.0,0.3,0.8,0.3
212,Dwyane Wade\wadedw01,2004,2019,15,880,31130,7445,15316,398,1410,5231,6823,1095,4221,5022,1435,777,2942,2023,20519,.486,.282,.767,35.4,23.3,4.8,5.7
213,Milt Wagner\wagnemi01,1991,1991,1,13,116,24,57,6,17,9,11,0,7,15,2,3,12,14,63,.421,.353,.818,8.9,4.8,0.5,1.2
214,Dion Waiters\waitedi01,2017,2018,2,76,2302,444,1073,137,385,133,196,26,230,313,65,29,173,156,1158,.414,.356,.679,30.3,15.2,3.0,4.1
215,Antoine Walker\walkean02,2006,2007,2,160,4017,656,1566,221,688,127,234,195,760,296,95,47,291,360,1660,.419,.321,.543,25.1,10.4,4.8,1.9
216,Henry Walker\walkebi01,2015,2015,1,24,628,58,168,45,132,14,18,7,82,29,24,9,24,76,175,.345,.341,.778,26.2,7.3,3.4,1.2
217,Samaki Walker\walkesa01,2004,2004,1,33,418,38,99,0,2,29,44,42,112,6,9,11,15,54,105,.384,.000,.659,12.7,3.2,3.4,0.2
218,John Wallace\wallajo01,2004,2004,1,37,368,61,145,5,13,31,40,12,59,14,5,8,24,38,158,.421,.385,.775,9.9,4.3,1.6,0.4
219,Matt Walsh\walshma01,2006,2006,1,2,3,1,1,0,0,0,2,0,0,0,0,0,1,0,2,1.000,,.000,1.5,1.0,0.0,0.0
220,Rex Walters\waltere01,1998,2000,3,85,1003,86,210,20,66,40,50,20,101,137,19,4,71,118,232,.410,.303,.800,11.8,2.7,1.2,1.6
221,Derrick Walton\waltode01,2018,2018,1,16,147,8,25,7,17,6,6,2,16,16,7,3,2,7,29,.320,.412,1.000,9.2,1.8,1.0,1.0
222,Pearl Washington\washipe01,1989,1989,1,54,1065,164,387,1,14,82,104,49,123,226,73,4,122,101,411,.424,.071,.788,19.7,7.6,2.3,4.2
223,Jamie Watson\watsoja01,1999,1999,1,3,18,1,2,0,0,0,0,0,1,1,0,0,1,1,2,.500,,,6.0,0.7,0.3,0.3
224,Clarence Weatherspoon\weathcl01,1999,2000,2,127,2655,356,683,0,0,250,326,200,692,127,79,66,161,272,962,.521,,.767,20.9,7.6,5.4,1.0
225,Briante Weber\weberbr01,2016,2016,1,1,3,1,1,0,0,0,0,0,1,1,0,0,0,1,2,1.000,,,3.0,2.0,1.0,1.0
226,Clinton Wheeler\wheelcl01,1989,1989,1,8,143,24,42,0,0,8,10,5,12,21,8,0,6,9,56,.571,,.800,17.9,7.0,1.5,2.6
227,Okaro White\whiteok01,2017,2018,2,41,551,40,103,16,45,22,25,28,93,23,11,11,19,58,118,.388,.356,.880,13.4,2.9,2.3,0.6
228,Hassan Whiteside\whiteha01,2015,2019,5,256,7258,1530,2662,2,3,659,1049,863,3110,147,166,655,446,699,3721,.575,.667,.628,28.4,14.5,12.1,0.6
229,Morlon Wiley\wileymo01,1994,1994,1,4,34,3,8,1,4,0,0,0,4,7,2,0,6,4,7,.375,.250,,8.5,1.8,1.0,1.8
230,Derrick Williams\willide02,2017,2017,1,25,377,54,137,9,45,31,50,16,73,14,9,5,14,33,148,.394,.200,.620,15.1,5.9,2.9,0.6
231,Jason Williams\willija02,2006,2008,3,187,5625,714,1725,304,858,248,281,36,410,916,194,11,291,262,1980,.414,.354,.883,30.1,10.6,2.2,4.9
232,Matt Williams\willima05,2018,2018,1,3,11,2,6,1,5,0,0,0,1,0,0,0,1,1,5,.333,.200,,3.7,1.7,0.3,0.0
233,Shawne Williams\willish03,2015,2015,1,44,924,102,240,60,152,28,33,27,139,36,21,17,23,116,292,.425,.395,.848,21.0,6.6,3.2,0.8
234,Walt Williams\williwa02,1996,1996,1,28,788,124,268,56,123,33,60,37,112,65,32,16,48,87,337,.463,.455,.550,28.1,12.0,4.0,2.3
235,Kevin Willis\willike02,1995,1996,2,112,3658,652,1386,3,19,284,407,351,1116,117,78,58,254,366,1591,.470,.158,.698,32.7,14.2,10.0,1.0
236,Justise Winslow\winslju01,2016,2018,3,164,4537,482,1175,88,280,175,268,168,867,331,148,65,205,376,1227,.410,.314,.653,27.7,7.5,5.3,2.0
237,Loren Woods\woodslo01,2004,2004,1,38,506,44,96,0,0,33,55,65,134,10,11,19,26,52,121,.458,,.600,13.3,3.2,3.5,0.3
238,Qyntel Woods\woodsqy01,2005,2005,1,3,40,5,12,0,0,0,0,2,6,0,4,0,2,6,10,.417,,,13.3,3.3,2.0,0.0
239,Dorell Wright\wrighdo01,2005,2010,6,211,4124,530,1150,73,212,200,248,142,780,259,131,120,170,307,1333,.461,.344,.806,19.5,6.3,3.7,1.2
240,Wang Zhizhi\zhizhwa01,2004,2005,2,34,197,34,81,6,17,12,18,10,32,7,6,6,11,22,86,.420,.353,.667,5.8,2.5,0.9,0.2
