,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
474,Anthony Tolliver\tollian01,2013,2013,1,62,963,82,216,45,133,44,51,31,155,32,15,12,36,66,253,.380,.338,.863,15.5,4.1,2.5,0.5
475,Sedric Toney\toneyse01,1986,1990,2,35,310,32,79,7,13,22,26,3,16,52,11,0,24,41,93,.405,.538,.846,8.9,2.7,0.5,1.5
476,Gene Tormohlen\tormobu01,1963,1970,6,271,3223,515,1253,,,161,278,,1122,257,,,,551,1191,.411,,.579,11.9,4.4,4.1,0.9
477,Bill Tosheff\toshebi01,1954,1954,1,71,1825,168,578,,,156,210,,163,196,,,,207,492,.291,,.743,25.7,6.9,2.3,2.8
478,George Trapp\trappge01,1972,1973,2,137,2743,503,1212,,,255,333,,638,178,,,,418,1261,.415,,.766,20.0,9.2,4.7,1.3
479,John Tresvant\tresvjo01,1965,1966,2,19,248,41,89,,,33,41,,103,16,,,,52,115,.461,,.805,13.1,6.1,5.4,0.8
480,John Tschogl\tschojo01,1973,1974,2,74,593,73,206,,,12,21,33,97,39,17,20,,94,158,.354,,.571,8.0,2.1,1.3,0.5
481,Jeremy Tyler\tylerje01,2013,2013,1,1,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,5.0,0.0,3.0,0.0
482,John Vallely\vallejo01,1971,1972,2,60,540,93,247,,,58,79,,45,56,,,,63,244,.377,,.734,9.0,4.1,0.8,0.9
483,Tom Van Arsdale\vanarto01,1975,1976,2,148,4596,890,2054,,,420,549,105,435,353,135,10,,433,2200,.433,,.765,31.1,14.9,2.9,2.4
484,Gene Vance\vancege01,1950,1952,3,71,118,163,465,,,142,201,,109,187,,,,261,468,.351,,.706,16.9,6.6,3.0,2.6
485,Chico Vaughn\vaughch01,1963,1966,4,239,5595,949,2249,,,523,713,,603,574,,,,598,2421,.422,,.734,23.4,10.1,2.5,2.4
486,Jacque Vaughn\vaughja01,2002,2004,2,153,3127,313,715,27,74,157,194,30,284,544,109,4,196,309,810,.438,.365,.809,20.4,5.3,1.9,3.6
487,Fred Vinson\vinsofr01,1995,1995,1,5,27,1,7,1,6,1,1,0,0,1,0,0,2,4,4,.143,.167,1.000,5.4,0.8,0.0,0.2
488,Alexander Volkov\volkoal01,1990,1992,2,149,2453,388,853,48,144,195,318,155,384,333,102,52,154,344,1019,.455,.333,.613,16.5,6.8,2.6,2.2
489,Whitey Von Nieda\vonniwh01,1950,1950,1,26,,40,116,,,29,46,,,36,,,,48,109,.345,,.630,,4.2,,1.4
490,Antoine Walker\walkean02,2005,2005,1,53,2128,420,1013,85,268,157,294,126,497,194,64,32,183,147,1082,.415,.317,.534,40.2,20.4,9.4,3.7
491,Rasheed Wallace\wallara01,2004,2004,1,1,42,8,24,1,6,3,3,1,6,2,1,5,3,0,20,.333,.167,1.000,42.0,20.0,6.0,2.0
492,Dwight Waller\walledw01,1969,1969,1,11,29,2,9,,,3,7,,10,1,,,,8,7,.222,,.429,2.6,0.6,0.9,0.1
493,Taurean Waller-Prince\princta02,2017,2019,3,145,3560,559,1321,222,590,240,289,76,566,282,133,70,266,281,1580,.423,.376,.830,24.6,10.9,3.9,1.9
494,Isaac Walthour\walthis01,1954,1954,1,4,30,1,6,,,0,0,,1,2,,,,6,2,.167,,,7.5,0.5,0.3,0.5
495,Gerry Ward\wardge01,1964,1964,1,24,139,16,53,,,11,17,,21,21,,,,26,43,.302,,.647,5.8,1.8,0.9,0.9
496,Chris Washburn\washbch01,1988,1988,1,29,174,22,49,0,0,13,23,19,55,3,4,8,10,19,57,.449,,.565,6.0,2.0,1.9,0.1
497,Jim Washington\washiji01,1966,1975,5,318,9777,1202,2706,,,607,851,259,2683,562,72,87,,980,3011,.444,,.713,30.7,9.5,8.4,1.8
498,Bobby Watson\watsobo01,1955,1955,1,,,,,,,,,,,,,,,,,,,,,,,
499,Spud Webb\webbsp01,1986,1996,7,483,9525,1351,2907,78,302,922,1110,168,887,2159,499,45,781,891,3702,.465,.258,.831,19.7,7.7,1.8,4.5
500,Mario West\westma02,2008,2010,3,156,680,47,104,1,6,37,66,58,131,41,38,8,29,121,132,.452,.167,.561,4.4,0.8,0.8,0.3
501,Mark West\westma01,1999,1999,1,49,499,22,59,0,0,16,45,49,125,13,4,22,17,81,60,.373,,.356,10.2,1.2,2.6,0.3
502,John Wetzel\wetzejo01,1973,1975,3,161,2521,236,550,,,123,151,73,342,254,124,27,,296,595,.429,,.815,15.7,3.7,2.1,1.6
503,Ennis Whatley\whatlen01,1988,1995,3,114,1320,148,298,2,14,75,102,31,133,237,80,2,101,133,373,.497,.143,.735,11.6,3.3,1.2,2.1
504,Andrew White\whitean01,2018,2018,1,15,209,25,73,18,49,1,4,4,34,6,3,1,8,12,69,.342,.367,.250,13.9,4.6,2.3,0.4
505,Herb White\whitehe01,1971,1971,1,38,315,34,84,,,22,39,,48,47,,,,62,90,.405,,.564,8.3,2.4,1.3,1.2
506,Donald Whiteside\whitedo01,1998,1998,1,3,16,1,2,0,1,0,2,0,1,1,0,0,1,0,2,.500,.000,.000,5.3,0.7,0.3,0.3
507,Murray Wier\wiermu01,1950,1950,1,56,,157,480,,,115,166,,,107,,,,141,429,.327,,.693,,7.7,,1.9
508,Morlon Wiley\wileymo01,1992,1995,3,71,1138,100,247,30,93,26,38,31,112,253,70,6,85,122,256,.405,.323,.684,16.0,3.6,1.6,3.6
509,Win Wilfong\wilfowi01,1958,1959,2,134,2101,295,828,,,225,320,,411,213,,,,301,815,.356,,.703,15.7,6.1,3.1,1.6
510,Lenny Wilkens\wilkele01,1961,1968,8,555,19552,2979,7073,,,2633,3478,,2741,3049,,,,1887,8591,.421,,.757,35.2,15.5,4.9,5.5
511,Damien Wilkins\wilkida02,2011,2011,1,52,676,69,137,2,10,40,56,23,90,41,27,9,21,72,180,.504,.200,.714,13.0,3.5,1.7,0.8
512,Dominique Wilkins\wilkido01,1983,1994,12,882,32545,8752,18743,500,1587,5288,6506,2531,6119,2321,1245,588,2286,1773,23292,.467,.315,.813,36.9,26.4,6.9,2.6
513,Mike Wilks\wilksmi01,2003,2003,1,15,364,29,81,6,17,21,29,9,41,42,16,1,16,38,85,.358,.353,.724,24.3,5.7,2.7,2.8
514,Brandon Williams\willibr01,2003,2003,1,6,19,1,7,0,1,0,0,2,2,0,2,0,3,4,2,.143,.000,,3.2,0.3,0.3,0.0
515,Freeman Williams\willifr01,1982,1982,1,23,189,42,110,4,20,22,26,2,12,19,6,0,18,18,110,.382,.200,.846,8.2,4.8,0.5,0.8
516,Gus Williams\willigu01,1987,1987,1,33,481,53,146,5,18,27,40,8,40,139,17,5,54,53,138,.363,.278,.675,14.6,4.2,1.2,4.2
517,Lou Williams\willilo02,2013,2014,2,99,2564,384,936,151,427,257,300,18,204,349,89,14,166,120,1176,.410,.354,.857,25.9,11.9,2.1,3.5
518,Marvin Williams\willima02,2006,2012,7,487,14822,2001,4448,215,654,1399,1735,685,2582,654,385,213,580,1118,5616,.450,.329,.806,30.4,11.5,5.3,1.3
519,Mike Williams\willimi03,1990,1990,1,5,14,0,4,0,0,0,0,0,1,0,0,0,0,2,0,.000,,,2.8,0.0,0.2,0.0
520,Milt Williams\willimi01,1972,1972,1,10,127,23,53,,,21,29,,4,20,,,,18,67,.434,,.724,12.7,6.7,0.4,2.0
521,Ray Williams\willira01,1986,1986,1,19,367,57,143,4,11,41,48,19,45,67,28,1,41,48,159,.399,.364,.854,19.3,8.4,2.4,3.5
522,Shammond Williams\willish01,1999,1999,1,2,4,0,1,0,0,3,4,0,0,1,0,0,0,0,3,.000,,.750,2.0,1.5,0.0,0.5
523,Shelden Williams\willish02,2007,2008,2,117,1928,203,465,2,5,145,195,165,542,55,65,50,110,259,553,.437,.400,.744,16.5,4.7,4.6,0.5
524,Sly Williams\willisl01,1984,1985,2,47,1125,201,494,5,24,115,169,64,218,110,42,9,96,116,522,.407,.208,.680,23.9,11.1,4.6,2.3
525,Kevin Willis\willike02,1985,2005,11,753,22588,4382,8707,31,131,1787,2570,2615,7332,827,581,425,1509,2364,10582,.503,.237,.695,30.0,14.1,9.7,1.1
526,Bill Willoughby\willobi01,1976,1977,2,101,1419,188,453,,,109,163,168,458,44,56,52,,151,485,.415,,.669,14.0,4.8,4.5,0.4
527,Bob Wilson\wilsobo01,1952,1952,1,63,1308,79,264,,,78,135,,210,108,,,,172,236,.299,,.578,20.8,3.7,3.3,1.7
528,Michael Wilson\wilsomi01,1987,1987,1,2,2,0,2,0,0,0,0,0,0,1,0,0,1,1,0,.000,,,1.0,0.0,0.0,0.5
529,Rick Wilson\wilsori01,1979,1980,2,66,648,83,211,0,0,28,50,22,79,83,34,9,49,69,194,.393,,.560,9.8,2.9,1.2,1.3
530,Trevor Wilson\wilsotr01,1991,1991,1,25,162,21,70,0,2,13,26,16,40,11,5,1,17,13,55,.300,.000,.500,6.5,2.2,1.6,0.4
531,Randy Wittman\wittmra01,1984,1988,5,353,9460,1588,3130,13,40,333,438,150,608,1015,215,55,373,482,3522,.507,.325,.760,26.8,10.0,1.7,2.9
532,Al Wood\woodal01,1982,1982,1,19,238,36,105,0,6,20,28,22,44,11,9,1,11,34,92,.343,.000,.714,12.5,4.8,2.3,0.6
533,Leon Wood\woodle01,1988,1988,1,14,79,16,30,9,19,7,8,1,6,19,4,0,5,6,48,.533,.474,.875,5.6,3.4,0.4,1.4
534,Haywoode Workman\workmha01,1990,1990,1,6,16,2,3,0,0,2,2,0,3,2,3,0,0,3,6,.667,,1.000,2.7,1.0,0.5,0.3
535,Mark Workman\workmma01,1953,1953,1,5,29,5,17,,,1,2,,6,1,,,,7,11,.294,,.500,5.8,2.2,1.2,0.2
536,Tom Workman\workmto01,1968,1968,1,19,85,19,38,,,17,22,,24,3,,,,14,55,.500,,.773,4.5,2.9,1.3,0.2
537,Howard Wright\wrighho02,1991,1991,1,4,20,2,3,0,0,1,1,1,6,0,0,0,2,3,5,.667,,1.000,5.0,1.3,1.5,0.0
538,Lorenzen Wright\wrighlo02,2000,2008,4,226,4376,630,1372,1,5,254,389,389,1093,151,102,134,232,665,1515,.459,.200,.653,19.4,6.7,4.8,0.7
539,Trae Young\youngtr01,2019,2019,1,4,129,28,67,12,31,18,23,2,14,30,2,2,13,12,86,.418,.387,.783,32.3,21.5,3.5,7.5
540,Max Zaslofsky\zasloma01,1954,1954,1,9,299,47,138,,,42,59,,28,23,,,,17,136,.341,,.712,33.2,15.1,3.1,2.6
