,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
28,Corie Blount\blounco01,2000,2001,2,68,833,67,136,0,2,27,48,87,198,18,28,12,46,153,161,.493,.000,.563,12.3,2.4,2.9,0.3
29,Dexter Boney\boneyde01,1997,1997,1,8,48,6,19,1,6,6,8,3,6,0,2,1,1,3,19,.316,.167,.750,6.0,2.4,0.8,0.0
30,Devin Booker\bookede01,2016,2019,4,212,6840,1464,3423,405,1109,898,1059,100,698,748,166,55,617,650,4231,.428,.365,.848,32.3,20.0,3.3,3.5
31,Dudley Bradley\bradldu01,1982,1982,1,64,937,125,281,1,4,74,100,30,87,80,78,10,71,115,325,.445,.250,.740,14.6,5.1,1.4,1.3
32,Mike Bratz\bratzmi01,1978,1980,3,239,3819,670,1615,21,86,336,400,147,423,525,196,21,359,420,1697,.415,.244,.840,16.0,7.1,1.8,2.2
33,Mikal Bridges\bridgmi01,2019,2019,1,4,45,6,13,3,9,2,3,1,5,3,4,0,0,2,17,.462,.333,.667,11.3,4.3,1.3,0.8
34,Aaron Brooks\brookaa01,2011,2011,1,25,473,86,200,22,67,46,57,9,27,104,13,1,44,46,240,.430,.328,.807,18.9,9.6,1.1,4.2
35,Chucky Brown\brownch01,1997,1997,1,10,83,13,26,0,0,8,11,3,16,4,0,2,4,14,34,.500,,.727,8.3,3.4,1.6,0.4
36,Dee Brown\brownde03,2009,2009,1,2,28,1,5,1,4,2,2,0,1,3,0,0,3,6,5,.200,.250,1.000,14.0,2.5,0.5,1.5
37,Gerald Brown\brownge02,1999,1999,1,33,236,33,89,3,10,11,14,5,22,31,5,1,22,21,80,.371,.300,.786,7.2,2.4,0.7,0.9
38,Lorenzo Brown\brownlo01,2016,2016,1,8,61,8,25,1,8,3,4,0,7,11,3,1,9,4,20,.320,.125,.750,7.6,2.5,0.9,1.4
39,Mike Brown\brownmi01,1997,1997,1,6,83,5,12,0,0,6,10,9,25,5,1,1,2,9,16,.417,,.600,13.8,2.7,4.2,0.8
40,Randy Brown\brownra02,2003,2003,1,32,262,16,43,0,0,9,12,3,26,35,17,2,17,36,41,.372,,.750,8.2,1.3,0.8,1.1
41,Shannon Brown\brownsh01,2012,2013,2,118,2802,491,1169,107,329,178,224,82,306,177,103,30,138,158,1267,.420,.325,.795,23.7,10.7,2.6,1.5
42,Mark Bryant\bryanma01,1997,1998,2,111,2128,261,500,0,1,149,203,159,456,93,58,20,104,316,671,.522,.000,.734,19.2,6.0,4.1,0.8
43,Chase Budinger\budinch01,2016,2016,1,17,200,23,45,4,17,5,8,12,29,15,3,1,13,16,55,.511,.235,.625,11.8,3.2,1.7,0.9
44,Jud Buechler\buechju01,2002,2002,1,6,54,2,6,2,6,0,0,2,8,3,1,0,1,7,6,.333,.333,,9.0,1.0,1.3,0.5
45,Reggie Bullock\bullore01,2015,2015,1,11,75,1,16,0,7,2,4,1,10,2,1,2,2,2,4,.063,.000,.500,6.8,0.4,0.9,0.2
46,Pat Burke\burkepa01,2006,2007,2,65,510,86,192,8,29,21,34,33,120,21,9,15,40,81,201,.448,.276,.618,7.8,3.1,1.8,0.3
47,Steve Burtt\burttst01,1992,1992,1,31,356,74,160,1,6,38,54,10,34,59,16,4,33,58,187,.463,.167,.704,11.5,6.0,1.1,1.9
48,Don Buse\busedo01,1978,1980,3,245,7590,833,1791,19,79,267,355,173,699,1067,473,42,311,404,1952,.465,.241,.752,31.0,8.0,2.9,4.4
49,Marty Byrnes\byrnema01,1979,1979,1,43,734,109,223,,,73,100,49,97,61,15,2,79,69,291,.489,,.730,17.1,6.8,2.3,1.4
50,Zarko Cabarkapa\cabarza01,2004,2005,2,52,581,85,204,6,32,36,54,28,102,40,10,13,54,75,212,.417,.188,.667,11.2,4.1,2.0,0.8
51,Corky Calhoun\calhoco01,1973,1975,3,172,4340,491,1063,,,183,240,129,778,215,77,32,,487,1165,.462,,.763,25.2,6.8,4.5,1.3
52,Isaiah Canaan\canaais01,2018,2019,2,23,536,65,170,28,86,48,54,9,60,89,19,1,38,46,206,.382,.326,.889,23.3,9.0,2.6,3.9
53,Chris Carr\carrch01,1996,1996,1,60,590,90,217,11,42,49,60,27,102,43,10,5,40,77,240,.415,.262,.817,9.8,4.0,1.7,0.7
54,Joe Barry Carroll\carrojo01,1991,1991,1,11,96,13,36,0,0,11,12,3,24,11,1,8,12,18,37,.361,,.917,8.7,3.4,2.2,1.0
55,Vince Carter\cartevi01,2011,2011,1,51,1387,264,625,89,243,72,98,43,185,82,47,17,54,123,689,.422,.366,.735,27.2,13.5,3.6,1.6
56,Sam Cassell\cassesa01,1997,1997,1,22,539,100,241,19,62,106,124,12,50,99,23,6,60,66,325,.415,.306,.855,24.5,14.8,2.3,4.5
57,Cedric Ceballos\cebalce01,1991,1998,6,331,6437,1563,3033,38,154,752,1048,604,1480,337,201,92,446,502,3916,.515,.247,.718,19.4,11.8,4.5,1.0
58,Bill Chamberlain\chambbi01,1974,1974,1,28,367,57,130,,,39,56,33,80,37,20,12,,74,153,.438,,.696,13.1,5.5,2.9,1.3
59,Jerry Chambers\chambje01,1970,1970,1,79,1139,283,658,,,91,125,,219,54,,,,162,657,.430,,.728,14.4,8.3,2.8,0.7
60,Tom Chambers\chambto01,1989,1993,5,380,12194,2886,6236,101,322,1944,2303,550,2491,858,340,214,821,1174,7817,.463,.314,.844,32.1,20.6,6.6,2.3
61,Tyson Chandler\chandty01,2016,2019,4,163,4125,463,738,0,1,261,399,467,1563,149,87,95,220,391,1187,.627,.000,.654,25.3,7.3,9.6,0.9
62,Rex Chapman\chapmre01,1997,2000,4,224,6236,1029,2484,324,899,405,505,77,538,556,179,31,304,326,2787,.414,.360,.802,27.8,12.4,2.4,2.5
63,Josh Childress\childjo01,2011,2012,2,88,1385,169,313,5,40,29,61,100,250,76,47,29,53,106,372,.540,.125,.475,15.7,4.2,2.8,0.9
64,Marquese Chriss\chrisma01,2017,2018,2,154,3270,486,1109,128,414,209,339,172,743,143,118,140,215,468,1309,.438,.309,.617,21.2,8.5,4.8,0.9
65,Bob Christian\chrisbo01,1974,1974,1,81,1244,140,288,,,106,151,85,339,98,19,32,,191,386,.486,,.702,15.4,4.8,4.2,1.2
66,Dionte Christmas\chrisdi01,2014,2014,1,31,198,22,62,9,31,18,24,13,38,8,2,3,6,19,71,.355,.290,.750,6.4,2.3,1.2,0.3
67,Earl Clark\clarkea01,2010,2011,2,60,455,68,182,2,5,31,46,22,79,25,8,16,25,31,169,.374,.400,.674,7.6,2.8,1.3,0.4
68,John Coker\cokerjo01,1996,1996,1,5,11,4,5,0,0,0,0,2,2,1,0,1,0,1,8,.800,,,2.2,1.6,0.4,0.2
69,Jarron Collins\collija03,2010,2010,1,34,261,12,31,0,0,10,25,22,62,6,2,3,10,42,34,.387,,.400,7.7,1.0,1.8,0.2
70,Jeff Cook\cookje01,1980,1988,5,299,5304,641,1450,0,13,357,500,453,1244,457,168,116,367,665,1639,.442,.000,.714,17.7,5.5,4.2,1.5
71,Duane Cooper\coopedu01,1994,1994,1,23,136,18,41,1,7,11,15,2,9,28,3,0,20,12,48,.439,.143,.733,5.9,2.1,0.4,1.2
72,Tyrone Corbin\corbity01,1988,1989,2,107,2246,344,657,1,5,174,219,224,528,177,112,16,130,275,863,.524,.200,.795,21.0,8.1,4.9,1.7
73,Bryce Cotton\cottobr01,2016,2016,1,3,33,2,8,0,3,0,0,0,0,3,3,0,5,2,4,.250,.000,,11.0,1.3,0.0,1.0
74,Mel Counts\countme01,1971,1972,2,156,2575,512,1143,,,250,338,,760,232,,,,438,1274,.448,,.740,16.5,8.2,4.9,1.5
75,Joe Courtney\courtjo01,1994,1994,1,33,168,40,78,0,0,23,32,14,27,9,3,6,10,23,103,.513,,.719,5.1,3.1,0.8,0.3
76,Jamal Crawford\crawfja01,2019,2019,1,3,28,2,6,1,4,3,3,0,1,6,2,0,2,2,8,.333,.250,1.000,9.3,2.7,0.3,2.0
77,Joe Crispin\crispjo01,2002,2002,1,15,129,23,56,15,35,8,8,2,10,24,4,0,9,8,69,.411,.429,1.000,8.6,4.6,0.7,1.6
78,Winston Crite\critewi01,1988,1989,2,31,264,34,71,0,0,19,25,28,65,15,5,8,26,43,87,.479,,.760,8.5,2.8,2.1,0.5
79,Seth Curry\curryse01,2015,2015,1,2,8,0,3,0,1,0,0,0,2,1,0,0,0,2,0,.000,.000,,4.0,0.0,1.0,0.5
80,Troy Daniels\danietr01,2018,2019,2,80,1626,232,575,183,458,56,64,13,128,48,26,5,56,137,703,.403,.400,.875,20.3,8.8,1.6,0.6
81,Ben Davis\davisbe01,1997,2000,2,25,120,12,32,0,0,9,20,15,36,2,5,2,6,18,33,.375,,.450,4.8,1.3,1.4,0.1
82,Josh Davis\davisjo02,2006,2006,1,1,5,1,3,0,1,2,3,1,1,0,1,0,0,0,4,.333,.000,.667,5.0,4.0,1.0,0.0
83,Mark Davis\davisma01,1989,1989,1,2,7,1,5,0,1,2,2,1,1,0,0,0,0,1,4,.200,.000,1.000,3.5,2.0,0.5,0.0
84,Walter Davis\daviswa03,1978,1988,11,766,23143,6497,12497,115,410,2557,3039,711,2472,3340,1040,115,2174,1888,15666,.520,.280,.841,30.2,20.5,3.2,4.4
85,Todd Day\dayto01,2000,2000,1,58,941,130,330,64,165,72,108,31,129,65,44,22,50,127,396,.394,.388,.667,16.2,6.8,2.2,1.1
86,Vinny Del Negro\delnevi01,2001,2002,2,38,532,77,148,0,4,25,28,8,51,66,20,3,19,42,179,.520,.000,.893,14.0,4.7,1.3,1.7
87,Tony Delk\delkto01,2001,2002,2,123,3165,549,1339,101,315,241,302,114,385,241,106,21,141,231,1440,.410,.321,.798,25.7,11.7,3.1,2.0
88,Boris Diaw\diawbo01,2006,2009,4,258,7988,1143,2209,41,130,370,513,371,1337,1218,158,171,535,642,2697,.517,.315,.721,31.0,10.5,5.2,4.7
89,Zabian Dowdell\dowdeza01,2011,2011,1,24,292,51,125,3,10,16,17,5,20,51,20,2,29,30,121,.408,.300,.941,12.2,5.0,0.8,2.1
90,Goran Dragic\dragigo01,2009,2015,6,388,10010,1736,3709,398,1104,883,1193,275,1028,1728,391,74,834,848,4753,.468,.361,.740,25.8,12.3,2.6,4.5
91,Zoran Dragic\dragizo01,2015,2015,1,6,13,2,8,0,5,2,3,2,3,1,0,0,0,1,6,.250,.000,.667,2.2,1.0,0.5,0.2
92,Chris Dudley\dudlech02,2001,2001,1,53,613,29,73,0,0,14,36,64,183,18,14,29,26,111,72,.397,,.389,11.6,1.4,3.5,0.3
93,Jared Dudley\dudleja01,2009,2018,7,468,11097,1446,3088,543,1344,640,863,480,1610,774,397,96,452,840,4075,.468,.404,.742,23.7,8.7,3.4,1.7
94,Richard Dumas\dumasri02,1993,1995,2,63,1487,339,649,1,4,160,231,118,252,67,95,41,101,149,839,.522,.250,.693,23.6,13.3,4.0,1.1
95,Tony Dumas\dumasto01,1997,1997,1,6,51,6,19,1,4,1,2,0,2,3,0,1,1,9,14,.316,.250,.500,8.5,2.3,0.3,0.5
96,T.R. Dunn\dunntr01,1989,1989,1,34,321,12,35,0,0,9,12,30,60,25,12,1,6,35,33,.343,,.750,9.4,1.0,1.8,0.7
97,Devin Durrant\durrade01,1986,1986,1,4,51,8,21,0,0,1,4,2,8,5,3,0,4,10,17,.381,,.250,12.8,4.3,2.0,1.3
98,Craig Dykema\dykemcr01,1982,1982,1,32,103,17,37,2,4,7,9,3,12,15,2,0,7,19,43,.459,.500,.778,3.2,1.3,0.4,0.5
99,Jarell Eddie\eddieja01,2017,2017,1,5,62,6,19,4,16,8,9,1,7,0,1,0,1,1,24,.316,.250,.889,12.4,4.8,1.4,0.0
100,James Edwards\edwarja01,1983,1988,6,267,6964,1506,2935,0,5,921,1303,418,1490,530,97,155,572,941,3933,.513,.000,.707,26.1,14.7,5.6,2.0
101,Howard Eisley\eisleho01,2004,2004,1,34,727,86,249,24,78,44,53,13,63,117,26,2,48,52,240,.345,.308,.830,21.4,7.1,1.9,3.4
102,Mario Elie\eliema01,2001,2001,1,68,1506,104,246,36,100,55,69,38,155,131,58,12,60,112,299,.423,.360,.797,22.1,4.4,2.3,1.9
103,Scott English\englisc01,1973,1973,1,29,196,36,93,,,21,29,,44,15,,,,38,93,.387,,.724,6.8,3.2,1.5,0.5
104,Tyler Ennis\ennisty01,2015,2015,1,8,58,9,21,2,6,2,2,1,7,14,0,2,8,3,22,.429,.333,1.000,7.3,2.8,0.9,1.8
105,Keith Erickson\erickke01,1974,1977,4,239,6301,1077,2324,,,478,584,306,1133,664,222,45,,661,2632,.463,,.818,26.4,11.0,4.7,2.8
106,Butch Feher\feherbu01,1977,1977,1,48,487,86,162,,,76,99,18,74,36,11,7,,46,248,.531,,.768,10.1,5.2,1.5,0.8
107,Michael Finley\finlemi01,1996,1997,2,109,4008,606,1273,75,241,298,392,173,494,357,103,35,177,241,1585,.476,.311,.760,36.8,14.5,4.5,3.3
108,Alton Ford\fordal02,2002,2003,2,64,483,64,127,0,0,43,60,32,113,8,6,7,34,106,171,.504,,.717,7.5,2.7,1.8,0.1
109,Sharrod Ford\fordsh02,2006,2006,1,3,13,2,3,0,0,0,0,1,3,0,0,1,2,7,4,.667,,,4.3,1.3,1.0,0.0
110,Bayard Forrest\forreba01,1978,1979,2,139,2130,229,510,,,111,218,194,565,296,52,71,191,256,569,.449,,.509,15.3,4.1,4.1,2.1
111,Rod Foster\fostero01,1984,1986,3,207,3446,631,1434,72,242,228,297,75,258,479,137,10,286,441,1562,.440,.298,.768,16.6,7.5,1.2,2.3
112,Jim Fox\foxji01,1969,1970,2,132,4020,686,1369,,,375,497,,1249,236,,,,471,1747,.501,,.755,30.5,13.2,9.5,1.8
113,Channing Frye\fryech01,2010,2014,4,304,8712,1266,2923,594,1526,338,405,275,1735,395,212,286,298,956,3464,.433,.389,.835,28.7,11.4,5.7,1.3
114,Ruben Garces\garceru01,2001,2001,1,10,62,7,15,0,0,2,8,12,22,4,2,1,5,14,16,.467,,.250,6.2,1.6,2.2,0.4
115,Diante Garrett\garredi02,2013,2013,1,19,149,16,49,3,15,5,10,5,15,31,10,0,16,5,40,.327,.200,.500,7.8,2.1,0.8,1.6
116,Pat Garrity\garripa01,1999,1999,1,39,538,85,170,7,18,40,56,26,75,18,8,3,20,62,217,.500,.389,.714,13.8,5.6,1.9,0.5
117,Kenny Gattison\gattike01,1987,1989,2,79,1113,148,312,0,3,109,173,87,271,36,24,33,88,180,405,.474,.000,.630,14.1,5.1,3.4,0.5
118,Armen Gilliam\gilliar01,1988,1990,3,145,4194,862,1771,0,0,410,572,325,1045,132,118,61,280,347,2134,.487,,.717,28.9,14.7,7.2,0.9
119,Gordan Giricek\giricgo01,2008,2008,1,22,442,79,159,19,50,16,17,9,51,35,8,2,23,49,193,.497,.380,.941,20.1,8.8,2.3,1.6
120,Georgi Glouchkov\gloucge01,1986,1986,1,49,772,84,209,1,1,70,122,31,163,32,26,25,76,124,239,.402,1.000,.574,15.8,4.9,3.3,0.7
121,Grant Gondrezick\gondrgr01,1987,1987,1,64,836,135,300,4,17,75,107,47,110,81,25,4,56,91,349,.450,.235,.701,13.1,5.5,1.7,1.3
122,Gail Goodrich\goodrga01,1969,1970,2,162,6470,1286,2997,,,983,1267,,777,1123,,,,504,3555,.429,,.776,39.9,21.9,4.8,6.9
123,Archie Goodwin\goodwar01,2014,2016,3,150,2182,331,790,40,176,228,331,79,303,182,65,33,192,184,930,.419,.227,.689,14.5,6.2,2.0,1.2
124,Marcin Gortat\gortama01,2011,2013,3,182,5626,1016,1857,1,9,381,564,423,1688,187,117,267,253,405,2414,.547,.111,.676,30.9,13.3,9.3,1.0
125,Brian Grant\grantbr01,2006,2006,1,21,248,27,65,0,0,7,8,11,57,7,5,3,7,45,61,.415,,.875,11.8,2.9,2.7,0.3
126,Greg Grant\grantgr01,1990,1990,1,67,678,83,216,3,16,39,59,16,59,168,36,1,77,58,208,.384,.188,.661,10.1,3.1,0.9,2.5
127,Josh Gray\grayjo01,2018,2018,1,5,86,11,41,3,13,7,11,2,10,12,8,2,7,8,32,.268,.231,.636,17.2,6.4,2.0,2.4
128,A.C. Green\greenac01,1994,1997,4,273,8173,1052,2115,65,217,716,990,668,2114,353,188,93,313,463,2885,.497,.300,.723,29.9,10.6,7.7,1.3
129,Gerald Green\greenge01,2014,2015,2,156,3776,772,1784,341,897,294,350,81,461,213,112,54,249,365,2179,.433,.380,.840,24.2,14.0,3.0,1.4
130,Lamar Green\greenla01,1970,1974,5,345,6168,754,1738,,,298,452,85,2186,247,32,38,,864,1806,.434,,.659,17.9,5.2,6.3,0.7
131,Gary Gregor\gregoga01,1969,1969,1,80,2182,400,963,,,85,131,,711,96,,,,249,885,.415,,.649,27.3,11.1,8.9,1.2
132,Greg Griffin\griffgr01,1978,1978,1,36,422,61,169,,,23,36,44,103,24,16,0,39,56,145,.361,,.639,11.7,4.0,2.9,0.7
133,Taylor Griffin\griffta01,2010,2010,1,8,32,4,10,0,2,2,4,0,2,1,0,2,1,4,10,.400,.000,.500,4.0,1.3,0.3,0.1
134,Tom Gugliotta\guglito01,1999,2004,6,255,6369,954,2130,9,38,394,500,447,1438,429,253,112,357,557,2311,.448,.237,.788,25.0,9.1,5.6,1.7
135,Hamed Haddadi\haddaha01,2013,2013,1,17,235,28,61,0,0,13,25,33,87,8,5,21,27,45,69,.459,,.520,13.8,4.1,5.1,0.5
136,Anfernee Hardaway\hardaan01,2000,2004,5,236,7480,1158,2609,98,301,510,638,287,1071,986,316,105,532,569,2924,.444,.326,.799,31.7,12.4,4.5,4.2
137,Art Harris\harriar01,1970,1972,3,153,2472,479,1204,,,160,259,,255,361,,,,372,1118,.398,,.618,16.2,7.3,1.7,2.4
138,Shaquille Harrison\harrish01,2018,2018,1,23,384,59,124,6,26,28,38,9,61,55,26,7,22,42,152,.476,.231,.737,16.7,6.6,2.7,2.4
139,Donnell Harvey\harvedo01,2004,2004,1,36,438,53,112,0,0,35,44,19,92,13,14,16,23,85,141,.473,,.795,12.2,3.9,2.6,0.4
140,Clem Haskins\haskicl01,1971,1974,4,319,8620,1774,3854,,,859,1048,78,989,1135,81,16,,710,4407,.460,,.820,27.0,13.8,3.1,3.6
141,Connie Hawkins\hawkico01,1970,1974,5,311,11763,2269,4866,,,1830,2297,14,2806,1341,8,3,,968,6368,.466,,.797,37.8,20.5,9.0,4.3
142,Nate Hawthorne\hawthna01,1975,1976,2,129,1762,300,710,,,176,264,120,301,85,63,36,,241,776,.423,,.667,13.7,6.0,2.3,0.7
143,Gar Heard\heardga01,1976,1980,5,307,7298,956,2268,0,2,401,587,611,2181,442,372,303,268,790,2313,.422,.000,.683,23.8,7.5,7.1,1.4
144,Skeeter Henry\henrysk01,1994,1994,1,4,15,1,5,0,2,2,4,0,2,4,0,0,1,1,4,.200,.000,.500,3.8,1.0,0.5,1.0
145,Johnny High\highjo01,1980,1984,4,274,4538,508,1168,4,38,376,607,219,617,525,325,86,455,712,1396,.435,.105,.619,16.6,5.1,2.3,1.9
146,Grant Hill\hillgr01,2008,2012,5,362,10884,1684,3436,151,427,852,1037,318,1712,889,320,210,529,772,4371,.490,.354,.822,30.1,12.1,4.7,2.5
147,Craig Hodges\hodgecr01,1988,1989,2,33,554,103,214,35,69,30,36,9,37,52,18,2,33,46,271,.481,.507,.833,16.8,8.2,1.1,1.6
148,Richaun Holmes\holmeri01,2019,2019,1,3,13,1,2,0,0,0,2,3,7,0,1,1,0,1,2,.500,,.000,4.3,0.7,2.3,0.0
149,Mike Holton\holtomi01,1985,1986,2,78,1826,261,596,14,47,100,124,31,135,205,61,6,127,148,636,.438,.298,.806,23.4,8.2,1.7,2.6
150,Jeff Hornacek\hornaje01,1987,1992,6,468,14380,2567,5036,240,615,1046,1225,453,1753,2523,692,84,845,1016,6420,.510,.390,.854,30.7,13.7,3.7,5.4
151,Robert Horry\horryro01,1997,1997,1,32,719,82,195,24,78,32,50,40,119,54,28,26,46,81,220,.421,.308,.640,22.5,6.9,3.7,1.7
152,Danuel House\houseda01,2018,2018,1,23,403,56,129,15,58,25,31,13,76,25,7,6,11,23,152,.434,.259,.806,17.5,6.6,3.3,1.1
153,Eddie House\houseed01,2006,2006,1,81,1421,320,759,123,316,33,41,15,132,148,42,12,76,96,796,.422,.389,.805,17.5,9.8,1.6,1.8
154,Greg Howard\howargr01,1971,1971,1,44,426,68,173,,,37,58,,119,26,,,,67,173,.393,,.638,9.7,3.9,2.7,0.6
155,Jay Humphries\humphja01,1985,1988,4,294,8931,1254,2598,16,92,641,826,194,835,1862,412,30,660,824,3165,.483,.174,.776,30.4,10.8,2.8,6.3
156,Kris Humphries\humphkr01,2016,2016,1,4,74,10,36,3,10,6,8,11,32,7,3,2,4,8,29,.278,.300,.750,18.5,7.3,8.0,1.8
157,Steven Hunter\huntest01,2005,2005,1,76,1046,135,220,0,1,78,163,98,227,13,4,102,44,131,348,.614,.000,.479,13.8,4.6,3.0,0.2
158,Greg Jackson\jacksgr01,1975,1975,1,44,775,69,166,,,36,62,17,67,93,23,9,,125,174,.416,,.581,17.6,4.0,1.5,2.1
159,Jim Jackson\jacksji01,2005,2006,2,67,1417,168,428,82,211,33,38,34,218,128,22,10,89,132,451,.393,.389,.868,21.1,6.7,3.3,1.9
160,Josh Jackson\jacksjo02,2018,2019,2,81,2055,402,965,62,231,179,284,95,358,129,81,38,158,231,1045,.417,.268,.630,25.4,12.9,4.4,1.6
161,Casey Jacobsen\jacobca01,2003,2005,3,190,3743,337,844,161,434,211,278,88,351,208,94,16,150,290,1046,.399,.371,.759,19.7,5.5,1.8,1.1
162,Mike James\jamesmi02,2018,2018,1,32,669,121,312,26,97,64,84,12,89,120,27,7,48,45,332,.388,.268,.762,20.9,10.4,2.8,3.8
163,Cory Jefferson\jeffeco01,2016,2016,1,8,50,9,22,0,1,4,6,6,16,0,0,1,0,8,22,.409,.000,.667,6.3,2.8,2.0,0.0
164,John Jenkins\jenkijo01,2016,2017,2,26,300,44,95,14,34,14,17,4,36,27,5,1,16,11,116,.463,.412,.824,11.5,4.5,1.4,1.0
165,Dennis Johnson\johnsde01,1981,1983,3,236,8103,1507,3309,24,124,1102,1365,394,1108,1048,338,155,645,701,4140,.455,.194,.807,34.3,17.5,4.7,4.4
166,Eddie Johnson\johnsed03,1988,1991,4,222,6343,1640,3427,171,471,630,724,297,916,466,121,28,393,599,4081,.479,.363,.870,28.6,18.4,4.1,2.1
167,Frank Johnson\johnsfr01,1993,1994,2,147,1997,270,611,3,24,113,145,70,195,334,101,9,145,232,656,.442,.125,.779,13.6,4.5,1.3,2.3
168,Gus Johnson\johnsgu01,1973,1973,1,21,417,69,181,,,25,36,,136,31,,,,55,163,.381,,.694,19.9,7.8,6.5,1.5
169,Joe Johnson\johnsjo02,2002,2005,4,275,9739,1536,3554,349,889,426,563,292,1189,968,260,80,498,542,3847,.432,.393,.757,35.4,14.0,4.3,3.5
170,Kevin Johnson\johnske02,1988,2000,12,683,24018,4369,8849,158,515,3851,4579,477,2332,6518,1022,159,2176,1445,12747,.494,.307,.841,35.2,18.7,3.4,9.5
171,Linton Johnson\johnsli01,2008,2008,1,6,53,7,14,1,2,0,0,5,13,3,0,1,2,10,15,.500,.500,,8.8,2.5,2.2,0.5
172,Neil Johnson\johnsne02,1969,1970,2,108,1455,197,428,,,118,189,,443,146,,,,252,512,.460,,.624,13.5,4.7,4.1,1.4
173,Orlando Johnson\johnsor01,2016,2016,1,2,47,5,17,1,5,5,6,3,9,0,2,3,1,5,16,.294,.200,.833,23.5,8.0,4.5,0.0
174,Wesley Johnson\johnswe01,2013,2013,1,50,953,161,396,50,155,27,35,21,123,34,22,18,48,56,399,.407,.323,.771,19.1,8.0,2.5,0.7
175,Charles Jones\jonesch02,1985,1986,2,121,2307,311,618,0,5,232,379,204,587,180,77,86,200,236,854,.503,.000,.612,19.1,7.1,4.9,1.5
176,Derrick Jones\jonesde02,2017,2018,2,38,578,70,125,3,13,34,47,41,83,15,15,17,14,65,177,.560,.231,.723,15.2,4.7,2.2,0.4
177,Dwayne Jones\jonesdw02,2010,2010,1,2,7,0,0,0,0,0,0,0,2,0,0,0,0,1,0,,,,3.5,0.0,1.0,0.0
178,James Jones\jonesja02,2006,2007,2,151,3148,405,1021,200,523,174,202,77,429,102,66,91,63,257,1184,.397,.382,.861,20.8,7.8,2.8,0.7
179,Jumaine Jones\jonesju01,2007,2007,1,18,138,14,51,10,32,2,2,6,23,1,5,1,7,19,40,.275,.313,1.000,7.7,2.2,1.3,0.1
180,Rich Kelley\kelleri01,1980,1982,3,185,3951,475,977,0,3,389,514,343,1056,625,171,151,499,560,1339,.486,.000,.757,21.4,7.2,5.7,3.4
181,Tim Kempton\kemptti01,1993,1993,1,30,167,19,48,0,0,18,31,12,39,19,4,4,16,30,56,.396,,.581,5.6,1.9,1.3,0.6
182,Steve Kerr\kerrst01,1989,1989,1,26,157,20,46,8,17,6,9,3,17,24,7,0,6,12,54,.435,.471,.667,6.0,2.1,0.7,0.9
183,Jason Kidd\kiddja01,1997,2001,5,309,12032,1606,3835,283,854,945,1192,416,1985,3011,655,108,999,641,4440,.419,.331,.793,38.9,14.4,6.4,9.7
184,Joe Kleine\kleinjo01,1994,1999,5,259,3218,377,844,8,23,113,143,216,731,152,58,50,137,498,875,.447,.348,.790,12.4,3.4,2.8,0.6
185,Brandon Knight\knighbr03,2015,2017,3,117,3357,631,1563,186,557,312,366,63,343,442,94,26,288,232,1760,.404,.334,.852,28.7,15.0,2.9,3.8
186,Brevin Knight\knighbr01,2004,2004,1,3,19,1,3,0,0,0,0,0,3,4,3,1,3,1,2,.333,,,6.3,0.7,1.0,1.3
187,Negele Knight\knighne01,1991,1994,4,159,2319,359,846,10,45,171,252,64,181,448,67,15,207,208,899,.424,.222,.679,14.6,5.7,1.1,2.8
188,Rod Knowles\knowlro01,1969,1969,1,8,40,4,14,,,1,3,,9,0,,,,10,9,.286,,.333,5.0,1.1,1.1,0.0
189,Joel Kramer\kramejo01,1979,1983,5,328,4184,483,1008,0,3,291,395,337,916,343,140,62,264,585,1257,.479,.000,.737,12.8,3.8,2.8,1.0
190,Viacheslav Kravtsov\kravtvi01,2014,2014,1,20,59,8,15,0,0,4,8,9,17,1,0,1,6,7,20,.533,,.500,3.0,1.0,0.9,0.1
191,Maciej Lampe\lampema01,2004,2005,2,37,343,60,137,2,7,18,25,18,76,10,4,5,25,48,140,.438,.286,.720,9.3,3.8,2.1,0.3
192,Andrew Lang\langan01,1989,1992,4,280,4654,514,955,0,2,322,452,420,1267,100,104,509,201,757,1350,.538,.000,.712,16.6,4.8,4.5,0.4
193,Antonio Lang\langan02,1995,1995,1,12,53,4,10,0,0,3,4,3,4,1,0,2,5,11,11,.400,,.750,4.4,0.9,0.3,0.1
194,Dan Langhi\langhda01,2003,2003,1,60,541,81,202,9,31,12,20,19,87,21,15,6,16,58,183,.401,.290,.600,9.0,3.1,1.5,0.4
195,Dave Lattin\lattida01,1969,1969,1,68,987,150,366,,,109,172,,323,48,,,,163,409,.410,,.634,14.5,6.0,4.8,0.7
196,Gani Lawal\lawalga01,2011,2011,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,2.0,0.0,0.0,0.0
197,Mo Layton\laytomo01,1972,1973,2,145,2839,491,1151,,,212,284,,241,386,,,,346,1194,.427,,.746,19.6,8.2,1.7,2.7
