,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1,Alaa Abdelnaby\abdelal01,1993,1993,1,12,159,26,56,0,1,12,16,12,37,10,6,4,13,24,64,.464,.000,.750,13.3,5.3,3.1,0.8
2,Zaid Abdul-Aziz\abdulza01,1969,1970,2,109,2474,363,893,,,187,291,,981,95,,,,265,913,.406,,.643,22.7,8.4,9.0,0.9
3,Kareem Abdul-Jabbar\abdulka01,1970,1975,6,467,19954,5902,10787,,,2407,3462,481,7161,2008,177,495,,1433,14211,.547,,.695,42.7,30.4,15.3,4.3
4,Jeff Adrien\adrieje01,2014,2014,1,28,705,121,235,0,0,63,94,69,218,31,17,21,31,73,305,.515,,.670,25.2,10.9,7.8,1.1
5,Joe Alexander\alexajo01,2009,2009,1,59,716,102,245,16,46,58,83,44,115,42,15,29,52,107,278,.416,.348,.699,12.1,4.7,1.9,0.7
6,Lucius Allen\allenlu01,1971,1975,5,303,8901,1760,3628,,,665,880,98,1007,1347,151,23,,748,4185,.485,,.756,29.4,13.8,3.3,4.4
7,Malik Allen\allenma01,2009,2009,1,49,579,73,170,0,1,10,21,35,103,35,7,12,20,89,156,.429,.000,.476,11.8,3.2,2.1,0.7
8,Ray Allen\allenra02,1997,2003,7,494,17945,3407,7567,1051,2587,1816,2065,591,2260,1861,618,97,1197,1264,9681,.450,.406,.879,36.3,19.6,4.6,3.8
9,Rafer Alston\alstora01,2000,2002,3,114,1249,123,370,38,115,30,46,19,126,281,57,2,89,98,314,.332,.330,.652,11.0,2.8,1.1,2.5
10,Greg Anderson\andergr01,1990,1991,2,86,1538,246,505,0,1,107,198,138,448,27,40,63,102,205,599,.487,.000,.540,17.9,7.0,5.2,0.3
11,Giannis Antetokounmpo\antetgi01,2014,2019,6,397,13003,2513,4969,169,606,1670,2241,607,3012,1524,471,523,982,1179,6865,.506,.279,.745,32.8,17.3,7.6,3.8
12,Greg Anthony\anthogr01,2002,2002,1,24,553,70,188,19,73,13,21,6,44,79,28,1,36,42,172,.372,.260,.619,23.0,7.2,1.8,3.3
13,Tiny Archibald\architi01,1984,1984,1,46,1038,136,279,4,18,64,101,16,76,160,33,0,78,78,340,.487,.222,.634,22.6,7.4,1.7,3.5
14,John Arthurs\arthujo01,1970,1970,1,11,86,12,35,,,11,15,,14,17,,,,15,35,.343,,.733,7.8,3.2,1.3,1.5
15,Anthony Avent\aventan01,1993,1994,2,115,2980,439,1030,0,2,173,251,240,666,124,73,93,183,297,1051,.426,.000,.689,25.9,9.1,5.8,1.1
16,Gustavo Ayon\ayongu01,2013,2013,1,12,163,25,42,0,0,1,12,20,59,12,9,4,9,24,51,.595,,.083,13.6,4.3,4.9,1.0
17,Vin Baker\bakervi01,1994,1997,4,324,12399,2360,4778,33,131,1169,1843,1096,3079,882,295,433,844,1055,5922,.494,.252,.634,38.3,18.3,9.5,2.7
18,Earl Barron\barroea01,2011,2011,1,7,85,17,37,0,0,2,2,12,22,4,2,2,2,10,36,.459,,1.000,12.1,5.1,3.1,0.6
19,Jon Barry\barryjo01,1993,1995,3,171,2396,291,722,69,226,191,251,61,238,321,167,24,166,221,842,.403,.305,.761,14.0,4.9,1.4,1.9
20,Jerryd Bayless\bayleje01,2015,2016,2,129,3222,405,953,138,351,191,227,43,352,396,106,23,206,274,1139,.425,.393,.841,25.0,8.8,2.7,3.1
21,Michael Beasley\beaslmi01,2017,2017,1,56,935,216,406,18,43,78,105,40,193,53,27,27,66,92,528,.532,.419,.743,16.7,9.4,3.4,0.9
22,Charlie Bell\bellch01,2006,2010,5,350,9153,1177,2837,432,1186,378,491,172,791,842,297,30,351,734,3164,.415,.364,.770,26.2,9.0,2.3,2.4
23,Benoit Benjamin\benjabe01,1996,1996,1,70,1492,223,429,0,3,101,138,110,436,48,35,70,110,184,547,.520,.000,.732,21.3,7.8,6.2,0.7
24,Kent Benson\bensoke01,1978,1980,3,207,4809,846,1702,0,1,338,483,372,1212,430,212,209,381,635,2030,.497,.000,.700,23.2,9.8,5.9,2.1
25,Del Beshore\beshode01,1979,1979,1,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0
26,Steve Blake\blakest01,2007,2007,1,33,583,45,129,19,68,11,20,7,45,84,10,3,28,49,120,.349,.279,.550,17.7,3.6,1.4,2.5
27,Eric Bledsoe\bledser01,2018,2019,2,75,2364,476,1000,130,371,247,309,57,299,388,150,45,212,189,1329,.476,.350,.799,31.5,17.7,4.0,5.2
28,John Block\blockjo01,1972,1972,1,79,1524,233,530,,,206,275,,410,95,,,,213,672,.440,,.749,19.3,8.5,5.2,1.2
29,Keith Bogans\boganke01,2009,2009,1,29,485,56,149,32,92,31,33,16,91,33,20,2,22,44,175,.376,.348,.939,16.7,6.0,3.1,1.1
30,Andrew Bogut\bogutan01,2006,2012,7,408,13340,2220,4250,1,22,738,1285,1148,3810,950,283,642,813,1334,5179,.522,.045,.574,32.7,12.7,9.3,2.3
31,Joel Bolomboy\bolomjo01,2018,2018,1,6,38,3,6,0,1,3,6,6,10,0,2,0,2,3,9,.500,.000,.500,6.3,1.5,1.7,0.0
32,Calvin Booth\boothca01,2005,2005,1,17,189,15,29,0,0,12,16,13,49,4,4,12,8,23,42,.517,,.750,11.1,2.5,2.9,0.2
33,Bob Boozer\boozebo01,1971,1971,1,80,1775,290,645,,,148,181,,435,128,,,,216,728,.450,,.818,22.2,9.1,5.4,1.6
34,Earl Boykins\boykiea01,2007,2011,2,92,2016,323,743,81,200,170,196,41,131,300,69,3,120,104,897,.435,.405,.867,21.9,9.8,1.4,3.3
35,Dudley Bradley\bradldu01,1987,1988,2,70,905,76,214,13,51,47,58,31,103,67,105,8,34,120,212,.355,.255,.810,12.9,3.0,1.5,1.0
36,Terrell Brandon\brandte01,1998,1999,2,65,2289,424,939,38,121,158,187,34,229,491,135,20,181,145,1044,.452,.314,.845,35.2,16.1,3.5,7.6
37,Tim Breaux\breauti01,1998,1998,1,6,30,4,11,1,3,1,2,0,2,2,2,1,1,1,10,.364,.333,.500,5.0,1.7,0.3,0.3
38,Randy Breuer\breuera01,1984,1990,7,452,8139,1305,2714,0,1,628,961,713,1986,356,202,474,484,1040,3238,.481,.000,.653,18.0,7.2,4.4,0.8
39,Primoz Brezec\brezepr01,2010,2010,1,14,59,7,13,0,0,0,4,6,13,1,0,2,2,10,14,.538,,.000,4.2,1.0,0.9,0.1
40,Frank Brickowski\brickfr01,1991,1994,4,249,6984,1385,2647,14,52,666,870,399,1454,614,278,126,599,878,3450,.523,.269,.766,28.0,13.9,5.8,2.5
41,Junior Bridgeman\bridgju01,1976,1987,10,711,18054,4142,8658,20,107,1588,1891,826,2642,1787,607,194,985,1760,9892,.478,.187,.840,25.4,13.9,3.7,2.5
42,Jon Brockman\brockjo01,2011,2012,2,98,916,63,139,0,1,47,74,107,259,27,18,4,34,152,173,.453,.000,.635,9.3,1.8,2.6,0.3
43,Malcolm Brogdon\brogdma01,2017,2019,3,127,3550,550,1177,147,373,190,217,71,383,488,129,26,187,278,1437,.467,.394,.876,28.0,11.3,3.0,3.8
44,Gary Brokaw\brokaga01,1975,1977,3,189,3998,601,1357,,,390,548,72,336,578,90,58,,399,1592,.443,,.712,21.2,8.4,1.8,3.1
45,Chucky Brown\brownch01,1997,1997,1,60,674,65,128,1,6,39,59,38,132,24,9,20,15,86,170,.508,.167,.661,11.2,2.8,2.2,0.4
46,Sterling Brown\brownst02,2018,2019,2,56,780,83,206,32,91,21,24,27,143,25,31,13,25,80,219,.403,.352,.875,13.9,3.9,2.6,0.4
47,Tony Brown\brownto01,1989,1990,2,90,909,124,279,7,27,56,79,54,101,62,44,8,61,107,311,.444,.259,.709,10.1,3.5,1.1,0.7
48,Quinn Buckner\bucknqu01,1977,1982,6,461,12154,2037,4346,7,26,657,996,460,1507,2391,1042,67,1001,1493,4738,.469,.269,.660,26.4,10.3,3.3,5.2
