,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
73,Ike Diogu\dioguik01,2007,2008,2,72,843,147,317,0,0,117,143,92,225,30,12,18,69,130,411,.464,,.818,11.7,5.7,3.1,0.4
74,Greg Dreiling\dreilgr01,1987,1993,7,322,2684,247,523,1,7,197,296,189,656,122,52,84,173,591,692,.472,.143,.666,8.3,2.1,2.0,0.4
75,Mike Dunleavy\dunlemi02,2007,2011,5,271,8146,1312,2907,408,1089,755,919,170,1248,651,222,95,447,576,3787,.451,.375,.822,30.1,14.0,4.6,2.4
76,John Duren\durenjo01,1983,1983,1,82,1433,163,360,0,13,43,54,38,107,200,66,5,96,203,369,.453,.000,.796,17.5,4.5,1.3,2.4
77,Devin Durrant\durrade01,1985,1985,1,59,756,114,274,0,3,72,102,49,124,80,19,10,77,106,300,.416,.000,.706,12.8,5.1,2.1,1.4
78,Kenton Edelin\edelike01,1985,1985,1,10,143,4,13,0,0,3,8,8,26,10,5,4,3,39,11,.308,,.375,14.3,1.1,2.6,1.0
79,Charles Edge\edgech01,1975,1975,1,77,1142,195,386,0,3,63,114,164,340,39,53,35,82,103,453,.505,.000,.553,14.8,5.9,4.4,0.5
80,Bobby Edmonds\edmonbo01,1968,1970,2,75,1350,214,493,1,6,151,232,2,378,29,,,123,184,580,.434,.167,.651,18.0,7.7,5.0,0.4
81,Tyus Edney\edneyty01,2001,2001,1,24,263,35,91,1,6,35,39,5,24,54,17,0,25,17,106,.385,.167,.897,11.0,4.4,1.0,2.3
82,James Edwards\edwarja01,1978,1981,4,303,8917,1923,3878,0,4,965,1423,702,2277,487,184,391,569,1224,4811,.496,.000,.678,29.4,15.9,7.5,1.6
83,John Edwards\edwarjo01,2005,2005,1,25,139,11,30,0,0,7,14,8,19,3,3,4,8,12,29,.367,,.500,5.6,1.2,0.8,0.1
84,Monta Ellis\ellismo01,2016,2017,2,155,4732,683,1578,130,417,255,334,61,475,619,228,64,338,323,1751,.433,.312,.763,30.5,11.3,3.1,4.0
85,Len Elmore\elmorle01,1975,1979,5,308,6642,986,2461,1,4,372,514,651,2051,314,339,423,404,919,2345,.401,.250,.724,21.6,7.6,6.7,1.0
86,Darrell Elston\elstoda01,1977,1977,1,5,40,2,14,,,1,2,1,6,2,1,0,,6,5,.143,,.500,8.0,1.0,1.2,0.4
87,Alex English\englial01,1979,1980,2,135,4222,909,1788,0,3,287,370,420,1035,413,115,111,320,342,2105,.508,.000,.776,31.3,15.6,7.7,3.1
88,Tyreke Evans\evansty01,2019,2019,1,5,106,24,53,8,17,4,8,2,15,18,7,3,6,12,60,.453,.471,.500,21.2,12.0,3.0,3.6
89,John Fairchild\faircjo01,1969,1970,2,55,608,102,266,10,29,74,105,43,120,30,,,60,98,288,.383,.345,.705,11.1,5.2,2.2,0.5
90,Duane Ferrell\ferredu01,1995,1997,3,172,2313,322,676,19,58,164,236,139,322,127,87,15,132,282,827,.476,.328,.695,13.4,4.8,1.9,0.7
91,Kyrylo Fesenko\fesenky01,2012,2012,1,3,17,2,5,0,0,4,6,2,9,1,2,0,0,2,8,.400,,.667,5.7,2.7,3.0,0.3
92,Vern Fleming\flemive01,1985,1995,11,816,22974,3737,7430,35,182,2026,2649,930,2842,4038,885,100,1673,1888,9535,.503,.192,.765,28.2,11.7,3.5,4.9
93,Mike Flynn\flynnmi01,1976,1978,3,211,3376,536,1279,25,99,220,350,186,437,454,142,25,156,270,1317,.419,.253,.629,16.0,6.2,2.1,2.2
94,T.J. Ford\fordtj01,2009,2011,3,162,4220,690,1567,49,186,384,464,117,489,713,168,35,333,351,1813,.440,.263,.828,26.0,11.2,3.0,4.4
95,Jeff Foster\fosteje01,2000,2012,13,764,15750,1472,2961,7,54,796,1295,2101,5248,703,507,308,613,1921,3747,.497,.130,.615,20.6,4.9,6.9,0.9
96,Tremaine Fowlkes\fowlktr01,2005,2005,1,8,56,9,17,1,3,0,2,3,8,0,2,0,5,7,19,.529,.333,.000,7.0,2.4,1.0,0.0
97,Anthony Frederick\fredean01,1989,1989,1,46,313,63,125,2,5,24,34,26,52,20,14,6,34,59,152,.504,.400,.706,6.8,3.3,1.1,0.4
98,Donnie Freeman\freemdo01,1973,1974,2,143,3905,795,1772,2,8,454,565,194,387,360,48,22,292,399,2046,.449,.250,.804,27.3,14.3,2.7,2.5
99,Bill Garnett\garnebi02,1985,1986,2,145,2320,261,549,0,4,236,336,204,561,162,67,37,183,370,758,.475,.000,.702,16.0,5.2,3.9,1.1
100,Paul George\georgpa01,2011,2017,7,448,14692,2775,6418,897,2425,1643,1934,386,2816,1419,740,194,1141,1190,8090,.432,.370,.850,32.8,18.1,6.3,3.2
101,Eddie Gill\gilled01,2005,2006,2,114,1143,91,287,43,140,89,104,16,127,95,70,6,69,118,314,.317,.307,.856,10.0,2.8,1.1,0.8
102,Stephen Graham\grahast01,2008,2009,2,74,812,140,314,27,80,62,78,25,118,42,14,5,55,96,369,.446,.338,.795,11.0,5.0,1.6,0.6
103,Danny Granger\grangda01,2006,2014,9,544,17680,3231,7426,964,2526,2145,2526,647,2780,1072,545,471,1064,1540,9571,.435,.382,.849,32.5,17.6,5.1,2.0
104,Travis Grant\granttr01,1976,1976,1,34,567,146,275,0,0,34,46,49,101,31,10,13,36,68,326,.531,,.739,16.7,9.6,3.0,0.9
105,Stuart Gray\grayst01,1985,1989,5,320,2860,292,647,0,2,195,297,267,865,129,49,106,217,549,779,.451,.000,.657,8.9,2.4,2.7,0.4
106,Gerald Green\greenge01,2013,2013,1,60,1080,155,424,59,188,52,65,31,141,50,19,23,53,64,421,.366,.314,.800,18.0,7.0,2.4,0.8
107,Rickey Green\greenri01,1990,1990,1,69,927,100,231,1,11,43,51,9,54,182,51,1,62,60,244,.433,.091,.843,13.4,3.5,0.8,2.6
108,Sean Green\greense01,1992,1993,2,48,337,90,213,5,20,18,32,26,51,29,15,7,36,42,203,.423,.250,.563,7.0,4.2,1.1,0.6
109,Steve Green\greenst01,1977,1979,3,153,1632,281,641,,,143,203,132,300,97,71,17,40,263,705,.438,,.704,10.7,4.6,2.0,0.6
110,Orien Greene\greenor01,2007,2007,1,41,254,23,62,2,11,15,25,12,44,22,17,4,28,38,63,.371,.182,.600,6.2,1.5,1.1,0.5
111,Dick Grubar\grubadi01,1970,1970,1,2,8,2,3,0,0,0,0,0,0,1,,,0,1,4,.667,,,4.0,2.0,0.0,0.5
112,Rudy Hackett\hackeru01,1977,1977,1,5,38,3,8,,,6,9,3,10,3,0,1,,7,12,.375,,.667,7.6,2.4,2.0,0.6
113,Marcus Haislip\haislma01,2005,2005,1,9,106,13,38,0,1,6,11,5,15,3,2,2,6,15,32,.342,.000,.545,11.8,3.6,1.7,0.3
114,Darvin Ham\hamda01,1997,1997,1,1,5,1,1,0,0,1,2,0,0,0,1,0,1,0,3,1.000,,.500,5.0,3.0,0.0,0.0
115,Ben Hansbrough\hansbbe01,2013,2013,1,28,200,15,45,6,23,21,27,2,18,21,7,2,18,23,57,.333,.261,.778,7.1,2.0,0.6,0.8
116,Tyler Hansbrough\hansbty01,2010,2013,4,246,4854,736,1724,0,10,723,944,479,1167,135,137,50,240,541,2195,.427,.000,.766,19.7,8.9,4.7,0.5
117,Tim Hardaway\hardati01,2003,2003,1,10,127,18,49,11,31,2,4,1,15,24,9,0,11,8,49,.367,.355,.500,12.7,4.9,1.5,2.4
118,Reggie Harding\hardire01,1968,1968,1,25,840,142,314,0,1,52,90,,334,53,,,77,59,336,.452,.000,.578,33.6,13.4,13.4,2.1
119,Jerry Harkness\harknje01,1968,1969,2,81,1513,203,461,1,5,182,270,10,227,150,,,97,136,589,.440,.200,.674,18.7,7.3,2.8,1.9
120,Al Harrington\harrial01,1999,2007,7,390,10335,1643,3639,98,290,773,1054,675,2100,534,309,115,719,1191,4157,.451,.338,.733,26.5,10.7,5.4,1.4
121,David Harrison\harrida01,2005,2008,4,189,2686,374,706,0,0,201,383,184,549,47,64,185,216,538,949,.530,,.525,14.2,5.0,2.9,0.2
122,Scott Haskin\haskisc01,1994,1994,1,27,186,21,45,0,0,13,19,17,55,6,2,15,13,33,55,.467,,.684,6.9,2.0,2.0,0.2
123,Joe Hassett\hassejo01,1980,1980,1,74,1135,215,509,69,198,24,29,35,94,104,46,8,45,85,523,.422,.348,.828,15.3,7.1,1.3,1.4
124,Luther Head\headlu01,2010,2010,1,47,813,136,311,37,105,48,58,6,80,72,18,9,54,53,357,.437,.352,.828,17.3,7.6,1.7,1.5
125,Roy Hibbert\hibbero01,2009,2015,7,533,13829,2360,5083,6,22,1183,1582,1341,3623,769,201,990,930,1715,5909,.464,.273,.748,25.9,11.1,6.8,1.4
126,Earle Higgins\higgiea01,1971,1971,1,53,467,104,223,3,17,20,30,48,128,35,,,26,109,231,.466,.176,.667,8.8,4.4,2.4,0.7
127,George Hill\hillge01,2012,2016,5,319,10119,1407,3141,476,1267,634,799,214,1195,1244,325,97,430,650,3924,.448,.376,.793,31.7,12.3,3.7,3.9
128,Jordan Hill\hilljo01,2016,2016,1,73,1513,278,549,0,1,89,125,156,451,87,36,37,92,155,645,.506,.000,.712,20.7,8.8,6.2,1.2
129,Solomon Hill\hillso01,2014,2016,3,169,3473,361,882,99,305,201,242,118,521,253,108,31,161,264,1022,.409,.325,.831,20.6,6.0,3.1,1.5
130,Darnell Hillman\hillmda01,1972,1977,6,477,13317,2076,4365,5,30,917,1402,1340,3999,717,318,611,820,1785,5074,.476,.167,.654,27.9,10.6,8.4,1.5
131,Fred Hoiberg\hoibefr01,1996,1999,4,139,1618,166,418,63,167,141,170,33,224,98,73,10,54,175,536,.397,.377,.829,11.6,3.9,1.6,0.7
132,Aaron Holiday\holidaa01,2019,2019,1,4,14,1,5,1,4,0,0,0,1,2,0,0,3,2,3,.200,.250,,3.5,0.8,0.3,0.5
133,Bobby Hooper\hoopebo01,1969,1969,1,54,955,112,271,4,32,43,59,35,109,142,,,52,91,271,.413,.125,.729,17.7,5.0,2.0,2.6
134,Warren Jabali\jabalwa01,1971,1971,1,62,1586,227,554,47,163,181,238,64,298,214,,,190,205,682,.410,.288,.761,25.6,11.0,4.8,3.5
135,Jarrett Jack\jackja01,2009,2009,1,82,2716,386,853,78,221,224,263,44,276,338,88,17,184,179,1074,.453,.353,.852,33.1,13.1,3.4,4.1
136,Mark Jackson\jacksma01,1995,2000,6,405,12083,1265,2916,273,754,609,778,322,1539,3294,453,39,960,659,3412,.434,.362,.783,29.8,8.4,3.8,8.1
137,Ralph Jackson\jacksra01,1985,1985,1,1,12,1,3,0,0,0,0,1,1,4,2,0,1,1,2,.333,,,12.0,2.0,1.0,4.0
138,Stephen Jackson\jacksst02,2005,2007,3,169,5902,982,2397,261,763,578,716,109,657,458,201,77,407,436,2803,.410,.342,.807,34.9,16.6,3.9,2.7
139,Tracy Jackson\jackstr01,1984,1984,1,2,10,1,4,0,0,4,4,1,1,0,0,0,1,3,6,.250,,1.000,5.0,3.0,0.5,0.0
140,Sarunas Jasikevicius\jasiksa01,2006,2007,2,112,2221,261,650,118,322,180,197,29,201,338,53,4,175,161,820,.402,.366,.914,19.8,7.3,1.8,3.0
141,Al Jefferson\jeffeal01,2017,2018,2,102,1415,346,679,0,4,95,121,105,421,87,35,39,54,191,787,.510,.000,.785,13.9,7.7,4.1,0.9
142,Britton Johnsen\johnsbr01,2005,2005,1,6,87,6,22,0,4,0,0,5,10,4,1,0,3,10,12,.273,.000,,14.5,2.0,1.7,0.7
143,Alize Johnson\johnsal02,2019,2019,1,2,8,1,2,0,0,0,0,0,4,0,0,0,0,2,2,.500,,,4.0,1.0,2.0,0.0
144,Anthony Johnson\johnsan02,2004,2006,3,211,5326,637,1470,133,385,266,348,91,477,828,186,45,286,414,1673,.433,.345,.764,25.2,7.9,2.3,3.9
145,Clemon Johnson\johnscl01,1980,1983,4,290,6379,954,1902,0,2,386,617,617,1752,501,203,415,425,774,2294,.502,.000,.626,22.0,7.9,6.0,1.7
146,Eddie Johnson\johnsed03,1996,1997,2,90,1308,239,572,54,156,90,106,48,193,86,25,5,73,137,622,.418,.346,.849,14.5,6.9,2.1,1.0
147,George Johnson\johnsge03,1981,1984,4,265,6020,1122,2427,18,92,502,644,486,1500,541,242,150,581,802,2764,.462,.196,.780,22.7,10.4,5.7,2.0
148,Gus Johnson\johnsgu01,1973,1973,1,50,753,132,299,4,21,31,42,85,245,62,,,70,113,299,.441,.190,.738,15.1,6.0,4.9,1.2
149,Mickey Johnson\johnsmi01,1980,1980,1,82,2647,588,1271,5,32,385,482,258,681,344,153,112,286,291,1566,.463,.156,.799,32.3,19.1,8.3,4.2
150,Orlando Johnson\johnsor01,2013,2014,2,89,961,105,276,44,135,40,54,27,161,63,17,10,43,74,294,.380,.326,.741,10.8,3.3,1.8,0.7
151,Dahntay Jones\jonesda02,2010,2012,3,186,3533,502,1118,51,148,350,446,75,411,246,83,57,206,426,1405,.449,.345,.785,19.0,7.6,2.2,1.3
152,Fred Jones\jonesfr01,2003,2006,4,245,5728,640,1541,179,512,425,520,81,547,528,187,70,300,458,1884,.415,.350,.817,23.4,7.7,2.2,2.2
153,James Jones\jonesja02,2004,2005,2,81,1356,128,327,67,170,55,64,39,176,57,32,28,43,124,378,.391,.394,.859,16.7,4.7,2.2,0.7
154,Solomon Jones\jonesso01,2010,2011,2,91,1203,127,297,0,4,92,133,96,257,62,26,59,75,219,346,.428,.000,.692,13.2,3.8,2.8,0.7
155,Wil Jones\joneswi02,1977,1977,1,80,2709,438,1019,,,166,223,218,604,189,102,80,,305,1042,.430,,.744,33.9,13.0,7.6,2.4
156,Charles Jordan\jordach01,1976,1976,1,71,855,162,373,2,10,43,72,94,216,53,33,13,84,184,369,.434,.200,.597,12.0,5.2,3.0,0.7
157,Cory Joseph\josepco01,2018,2019,2,87,2332,274,637,75,204,71,96,39,282,278,85,20,94,150,694,.430,.368,.740,26.8,8.0,3.2,3.2
158,Kevin Joyce\joyceke01,1974,1975,2,137,3815,701,1677,13,69,206,258,93,255,450,139,31,231,345,1621,.418,.188,.798,27.8,11.8,1.9,3.3
159,Butch Joyner\joynebu01,1969,1969,1,2,5,0,0,0,0,0,0,0,1,0,,,0,1,0,,,,2.5,0.0,0.5,0.0
160,Bill Keller\kellebi01,1970,1976,7,556,13609,2440,5740,506,1495,1202,1378,515,1349,1980,155,11,970,903,6588,.425,.338,.872,24.5,11.8,2.4,3.6
161,Clark Kellogg\kellocl01,1983,1987,5,260,8514,2008,4041,23,68,879,1161,852,2482,764,381,105,731,858,4918,.497,.338,.757,32.7,18.9,9.5,2.9
162,Arvesta Kelly\kellyar01,1972,1972,1,4,41,3,9,0,0,0,0,1,7,2,,,2,10,6,.333,,,10.3,1.5,1.8,0.5
163,Greg Kelser\kelsegr01,1985,1985,1,10,114,21,53,0,1,20,28,6,19,13,7,0,12,16,62,.396,.000,.714,11.4,6.2,1.9,1.3
164,Lari Ketner\ketnela01,2001,2001,1,3,7,0,0,0,0,0,0,0,0,1,0,0,2,0,0,,,,2.3,0.0,0.0,0.3
165,Greg Kite\kitegr01,1995,1995,1,9,61,3,14,0,0,2,10,10,18,1,0,0,5,13,8,.214,,.200,6.8,0.9,2.0,0.1
166,Billy Knight\knighbi01,1975,1983,8,585,17787,4228,8235,29,116,2295,2778,1430,3448,1395,651,119,1270,1197,10780,.513,.250,.826,30.4,18.4,5.9,2.4
167,Ronald Kozlicki\kozliro01,1968,1968,1,37,354,41,121,6,29,21,34,,69,14,,,19,31,109,.339,.207,.618,9.6,2.9,1.9,0.4
168,Bruce Kuczenski\kuczebr01,1984,1984,1,5,51,5,17,0,0,4,4,3,9,2,0,0,8,8,14,.294,,1.000,10.2,2.8,1.8,0.4
169,John Kuester\kuestjo01,1980,1980,1,24,100,12,34,0,1,5,7,3,14,16,7,1,5,8,29,.353,.000,.714,4.2,1.2,0.6,0.7
170,Bo Lamar\lamarbo01,1976,1976,1,35,908,229,555,21,78,68,92,37,98,135,36,1,75,46,547,.413,.269,.739,25.9,15.6,2.8,3.9
171,Jerome Lane\laneje01,1992,1992,1,3,30,3,5,0,0,0,6,9,18,4,0,0,3,9,6,.600,,.000,10.0,2.0,6.0,1.3
172,Ty Lawson\lawsoty01,2016,2016,1,13,235,28,67,5,14,3,6,6,31,57,10,1,13,16,64,.418,.357,.500,18.1,4.9,2.4,4.4
173,T.J. Leaf\leaftj01,2018,2019,2,55,473,64,141,18,43,10,16,30,84,11,5,5,10,46,156,.454,.419,.625,8.6,2.8,1.5,0.2
174,Freddie Lewis\lewisfr02,1968,1977,8,575,19534,3260,7627,226,810,2511,3080,738,2230,2279,117,13,1361,1730,9257,.427,.279,.815,34.0,16.1,3.9,4.0
175,Mike Lewis\lewismi01,1969,1969,1,24,457,75,163,0,2,47,68,78,181,29,,,49,68,197,.460,.000,.691,19.0,8.2,7.5,1.2
176,John Long\longjo01,1987,1989,3,205,5054,1035,2368,61,164,444,492,163,512,496,209,20,328,399,2575,.437,.372,.902,24.7,12.6,2.5,2.4
177,Sidney Lowe\lowesi01,1984,1984,1,78,1238,107,259,2,18,108,139,30,122,269,93,5,106,112,324,.413,.111,.777,15.9,4.2,1.6,3.4
178,Kyle Macy\macyky01,1987,1987,1,76,1250,164,341,14,46,34,41,25,113,197,59,7,58,136,376,.481,.304,.829,16.4,4.9,1.5,2.6
179,Ian Mahinmi\mahinia01,2013,2016,4,289,5532,621,1178,0,3,357,643,465,1431,188,175,259,309,800,1599,.527,.000,.555,19.1,5.5,5.0,0.7
180,Ed Manning\mannied01,1976,1976,1,12,134,24,60,0,0,12,17,15,37,14,4,2,7,18,60,.400,,.706,11.2,5.0,3.1,1.2
181,Rawle Marshall\marshra01,2007,2007,1,40,361,32,89,4,18,31,45,8,29,13,12,5,19,22,99,.360,.222,.689,9.0,2.5,0.7,0.3
182,Bill Martin\martibi01,1986,1986,1,66,691,143,298,0,8,46,54,42,102,52,21,7,58,108,332,.480,.000,.852,10.5,5.0,1.5,0.8
183,Clyde Mayes\mayescl01,1977,1977,1,2,21,3,7,,,1,4,4,7,3,0,2,,5,7,.429,,.250,10.5,3.5,3.5,1.5
184,Dwayne McClain\mccladw01,1986,1986,1,45,461,69,180,1,9,18,35,14,30,67,38,4,40,61,157,.383,.111,.514,10.2,3.5,0.7,1.5
185,George McCloud\mccloge01,1990,1993,4,247,3875,520,1333,146,439,178,234,152,497,503,138,36,296,457,1364,.390,.333,.761,15.7,5.5,2.0,2.0
186,Doug McDermott\mcderdo01,2019,2019,1,5,99,18,31,10,21,2,3,0,8,6,2,0,0,12,48,.581,.476,.667,19.8,9.6,1.6,1.2
187,George McGinnis\mcginge01,1972,1982,7,487,15955,3616,7822,82,297,2231,3433,1887,5219,1630,752,158,1917,1792,9545,.462,.276,.650,32.8,19.6,10.7,3.3
188,Dominic McGuire\mcguido01,2013,2013,1,2,12,0,3,0,0,0,2,1,2,1,0,0,0,0,0,.000,,.000,6.0,0.0,1.0,0.5
189,Jerry McKee\mckeeje01,1970,1970,1,1,3,0,1,0,0,0,0,0,0,0,,,1,0,0,.000,,,3.0,0.0,0.0,0.0
190,Kevin McKenna\mckenke01,1984,1984,1,61,923,152,371,3,17,80,98,30,95,114,46,5,62,133,387,.410,.176,.816,15.1,6.3,1.6,1.9
191,Derrick McKey\mckeyde01,1994,2001,8,450,12488,1536,3257,91,307,805,1072,627,1961,1210,512,232,779,1292,3968,.472,.296,.751,27.8,8.8,4.4,2.7
192,Trey McKinney-Jones\mckintr01,2018,2018,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0
193,Keith McLeod\mcleoke01,2007,2007,1,22,339,32,83,7,22,22,25,1,22,45,7,2,23,30,93,.386,.318,.880,15.4,4.2,1.0,2.0
194,Josh McRoberts\mcrobjo01,2009,2011,3,147,2400,322,615,31,93,117,170,175,583,210,76,89,124,280,792,.524,.333,.688,16.3,5.4,4.0,1.4
195,Ron Mercer\mercero01,2002,2003,2,85,1884,269,664,4,21,76,92,38,177,122,51,17,63,145,618,.405,.190,.826,22.2,7.3,2.1,1.4
