,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
201,Jamaal Tinsley\tinslja01,2010,2010,1,38,589,52,140,7,39,22,27,11,66,108,33,5,63,67,133,.371,.179,.815,15.5,3.5,1.7,2.8
202,Cezary Trybanski\trybace01,2003,2003,1,15,86,5,20,0,0,4,10,6,14,1,0,6,8,13,14,.250,,.400,5.7,0.9,0.9,0.1
203,Jake Tsakalidis\tsakaja01,2004,2007,4,145,1801,219,412,0,0,121,190,160,460,43,33,81,95,262,559,.532,,.637,12.4,3.9,3.2,0.3
204,Beno Udrih\udrihbe01,2014,2016,3,97,1669,276,569,32,110,95,111,22,154,252,50,10,105,103,679,.485,.291,.856,17.2,7.0,1.6,2.6
205,Greivis Vasquez\vasqugr01,2011,2011,1,70,860,95,233,25,86,34,44,12,73,151,22,4,70,83,249,.408,.291,.773,12.3,3.6,1.0,2.2
206,Hakim Warrick\warriha01,2006,2009,4,307,6659,1142,2286,18,79,824,1137,425,1326,224,141,118,400,671,3126,.500,.228,.725,21.7,10.2,4.3,0.7
207,Earl Watson\watsoea01,2003,2005,3,240,4843,578,1409,109,360,243,362,130,506,986,263,52,401,497,1508,.410,.303,.671,20.2,6.3,2.1,4.1
208,Briante Weber\weberbr01,2016,2018,2,11,285,23,59,0,7,7,10,13,41,29,17,5,17,21,53,.390,.000,.700,25.9,4.8,3.7,2.6
209,Bonzi Wells\wellsbo01,2004,2005,2,128,2957,567,1292,57,165,258,344,106,428,184,156,43,219,324,1449,.439,.345,.750,23.1,11.3,3.3,1.4
210,Doug West\westdo01,1999,2001,3,67,1046,101,248,0,7,59,72,27,111,76,31,19,35,139,261,.407,.000,.819,15.6,3.9,1.7,1.1
211,DeJuan Wheat\wheatde01,1999,1999,1,46,590,73,193,22,60,40,55,11,45,102,26,2,48,59,208,.378,.367,.727,12.8,4.5,1.0,2.2
212,Gerald Wilkins\wilkige01,1996,1996,1,28,738,77,205,14,64,20,23,22,65,68,22,2,37,55,188,.376,.219,.870,26.4,6.7,2.3,2.4
213,Aaron Williams\williaa01,1997,1997,1,32,553,82,143,0,1,33,49,60,138,15,16,26,28,72,197,.573,.000,.673,17.3,6.2,4.3,0.5
214,Elliot Williams\williel01,2016,2016,1,5,45,2,10,1,4,3,4,1,4,4,0,0,1,2,8,.200,.250,.750,9.0,1.6,0.8,0.8
215,Jason Williams\willija02,2002,2011,5,295,8834,1274,3230,500,1543,352,431,91,684,2069,372,28,655,422,3400,.394,.324,.817,29.9,11.5,2.3,7.0
216,Marcus Williams\willima03,2010,2010,1,62,872,104,271,24,81,37,55,13,93,161,32,1,74,43,269,.384,.296,.673,14.1,4.3,1.5,2.6
217,Troy Williams\willitr02,2017,2017,1,24,418,51,123,10,41,15,25,6,45,19,24,9,26,42,127,.415,.244,.600,17.4,5.3,1.9,0.8
218,Brandan Wright\wrighbr03,2016,2018,3,67,1025,175,286,0,1,57,92,77,214,34,29,60,28,92,407,.612,.000,.620,15.3,6.1,3.2,0.5
219,Lorenzen Wright\wrighlo02,2002,2006,5,336,8883,1319,2877,0,17,510,792,763,2386,330,236,250,426,979,3148,.458,.000,.644,26.4,9.4,7.1,1.0
220,Tony Wroten\wroteto01,2013,2013,1,35,272,33,86,4,16,21,29,13,28,43,8,4,29,34,91,.384,.250,.724,7.8,2.6,0.8,1.2
221,Sam Young\youngsa01,2010,2012,3,179,3138,489,1074,28,115,235,303,131,429,132,113,45,164,238,1241,.455,.243,.776,17.5,6.9,2.4,0.7
