,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
169,Henry James\jameshe01,1996,1996,1,7,58,10,24,5,15,5,5,3,6,2,0,0,4,13,30,.417,.333,1.000,8.3,4.3,0.9,0.3
170,Mike James\jamesmi01,2005,2008,2,60,1229,205,517,66,181,75,97,23,138,132,42,4,55,104,551,.397,.365,.773,20.5,9.2,2.3,2.2
171,Jared Jeffries\jeffrja01,2010,2011,2,36,470,47,120,2,15,19,37,51,100,29,16,16,18,67,115,.392,.133,.514,13.1,3.2,2.8,0.8
172,Chris Jent\jentch01,1994,1994,1,3,78,13,26,4,11,1,2,4,15,7,0,0,5,13,31,.500,.364,.500,26.0,10.3,5.0,2.3
173,Avery Johnson\johnsav01,1992,1992,1,49,772,103,222,3,10,42,69,8,45,166,40,6,65,46,251,.464,.300,.609,15.8,5.1,0.9,3.4
174,Buck Johnson\johnsbu01,1987,1992,6,432,10562,1729,3539,7,59,674,912,545,1565,767,368,234,594,1216,4139,.489,.119,.739,24.4,9.6,3.6,1.8
175,Eddie Johnson\johnsed03,1997,1999,3,102,2115,334,783,106,302,148,177,74,253,124,42,4,94,140,922,.427,.351,.836,20.7,9.0,2.5,1.2
176,Frank Johnson\johnsfr01,1989,1989,1,67,879,109,246,1,6,75,93,22,79,181,42,0,102,91,294,.443,.167,.806,13.1,4.4,1.2,2.7
177,George Johnson\johnsge01,1973,1974,2,45,407,43,90,,,11,21,20,106,12,8,8,,79,97,.478,,.524,9.0,2.2,2.4,0.3
178,Joe Johnson\johnsjo02,2018,2018,1,23,505,51,134,17,61,20,21,2,65,38,6,1,18,35,139,.381,.279,.952,22.0,6.0,2.8,1.7
179,John Johnson\johnsjo01,1976,1978,3,147,3234,595,1309,,,193,263,158,561,361,97,52,3,365,1383,.455,,.734,22.0,9.4,3.8,2.5
180,Lee Johnson\johnsle01,1981,1981,1,10,80,7,23,0,0,3,5,6,20,1,0,5,7,17,17,.304,,.600,8.0,1.7,2.0,0.1
181,Nick Johnson\johnsni01,2015,2015,1,28,262,26,75,5,21,17,25,13,39,11,7,3,19,34,74,.347,.238,.680,9.4,2.6,1.4,0.4
182,Bobby Jones\jonesbo02,2008,2008,1,4,9,2,4,0,0,0,0,0,1,0,1,0,1,3,4,.500,,,2.3,1.0,0.3,0.0
183,Caldwell Jones\jonesca01,1983,1984,2,163,4946,625,1310,1,5,326,402,390,1250,294,92,211,329,613,1577,.477,.200,.811,30.3,9.7,7.7,1.8
184,Charles Jones\jonesch01,1995,1998,4,85,553,16,37,0,0,6,17,47,118,20,8,35,7,82,38,.432,,.353,6.5,0.4,1.4,0.2
185,Dwight Jones\jonesdw01,1977,1980,4,258,5208,744,1629,0,0,405,527,454,1325,225,153,89,287,692,1893,.457,,.769,20.2,7.3,5.1,0.9
186,Major Jones\jonesma01,1980,1984,5,327,4645,630,1298,1,9,253,437,470,1195,200,124,155,332,565,1514,.485,.111,.579,14.2,4.6,3.7,0.6
187,Nick Jones\jonesni01,1968,1968,1,42,603,86,232,,,55,69,,67,89,,,,84,227,.371,,.797,14.4,5.4,1.6,2.1
188,Robin Jones\jonesro01,1978,1978,1,12,66,11,20,,,4,10,5,14,2,1,1,7,16,26,.550,,.400,5.5,2.2,1.2,0.2
189,Terrence Jones\joneste01,2013,2016,4,178,4287,753,1472,74,236,265,422,330,1024,179,106,216,170,324,1845,.512,.314,.628,24.1,10.4,5.8,1.0
190,Goo Kennedy\kennego01,1977,1977,1,32,277,31,58,,,3,8,14,51,6,7,5,,45,65,.534,,.375,8.7,2.0,1.6,0.2
191,Toby Kimball\kimbato01,1968,1971,4,314,6921,922,2226,,,456,849,,2643,394,,,,804,2300,.414,,.537,22.0,7.3,8.4,1.3
192,Brandin Knight\knighbr02,2005,2005,1,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,.000,,,3.0,0.0,0.0,1.0
193,Don Kojis\kojisdo01,1968,1970,3,206,7256,1555,3527,,,927,1250,,1874,468,,,,697,4037,.441,,.742,35.2,19.6,9.1,2.3
194,Kevin Kunnert\kunneke01,1974,1978,5,341,8699,1568,3271,,,414,603,993,2891,532,175,413,141,1282,3550,.479,,.687,25.5,10.4,8.5,1.6
195,C.J. Kupec\kupeccj01,1978,1978,1,49,626,84,197,,,27,33,27,91,50,10,3,24,54,195,.426,,.818,12.8,4.0,1.9,1.0
196,Maciej Lampe\lampema01,2006,2006,1,4,12,2,7,0,0,0,2,3,5,0,0,0,2,0,4,.286,,.000,3.0,1.0,1.3,0.0
197,Carl Landry\landrca01,2008,2010,3,163,3593,677,1189,1,4,464,582,342,836,100,71,84,180,410,1819,.569,.250,.797,22.0,11.2,5.1,0.6
198,Dan Langhi\langhda01,2001,2002,2,67,675,86,224,1,5,24,40,35,108,18,15,6,17,41,197,.384,.200,.600,10.1,2.9,1.6,0.3
199,Stu Lantz\lantzst01,1969,1972,4,318,10048,1817,4093,,,1313,1634,,1242,1067,,,,857,4947,.444,,.804,31.6,15.6,3.9,3.4
200,Ty Lawson\lawsoty01,2016,2016,1,53,1176,111,287,31,94,56,80,20,89,180,43,6,82,71,309,.387,.330,.700,22.2,5.8,1.7,3.4
201,Allen Leavell\leaveal01,1980,1989,10,700,16248,2549,5666,141,603,1445,1733,294,1164,3339,929,120,1324,1489,6684,.450,.234,.834,23.2,9.5,1.7,4.8
202,Courtney Lee\leeco01,2011,2012,2,139,3480,504,1156,158,391,166,206,77,368,188,126,40,132,208,1332,.436,.404,.806,25.0,9.6,2.6,1.4
203,Jeremy Lin\linje01,2013,2014,2,153,4694,691,1559,169,486,434,540,66,434,791,202,56,412,371,1985,.443,.348,.804,30.7,13.0,2.8,5.2
204,Randy Livingston\livinra01,1997,1997,1,64,981,100,229,9,22,42,65,32,94,155,39,12,102,107,251,.437,.409,.646,15.3,3.9,1.5,2.4
205,Lewis Lloyd\lloydle01,1984,1990,5,297,7951,1853,3531,9,43,669,856,402,916,1002,299,101,684,701,4384,.525,.209,.782,26.8,14.8,3.1,3.4
206,Kyle Lowry\lowryky01,2009,2012,4,218,6332,816,1948,253,719,630,774,230,847,1212,256,55,442,570,2515,.419,.352,.814,29.0,11.5,3.9,5.6
207,John Lucas\lucasjo01,1977,1990,5,325,9680,1480,3316,92,299,704,903,179,792,2358,469,37,549,643,3756,.446,.308,.780,29.8,11.6,2.4,7.3
208,John Lucas III\lucasjo02,2006,2007,2,60,490,76,192,17,68,15,19,11,41,45,22,0,22,44,184,.396,.250,.789,8.2,3.1,0.7,0.8
209,Tyronn Lue\luety01,2005,2005,1,21,479,48,122,15,45,14,18,0,40,58,8,0,24,48,125,.393,.333,.778,22.8,6.0,1.9,2.8
210,Scott Machado\machasc01,2013,2013,1,6,21,3,6,0,1,2,2,0,1,6,2,0,8,0,8,.500,.000,1.000,3.5,1.3,0.2,1.0
211,Sam Mack\macksa01,1996,1999,3,108,2278,307,721,146,388,97,116,45,246,169,66,18,83,183,857,.426,.376,.836,21.1,7.9,2.3,1.6
212,Tito Maddox\maddoti01,2003,2003,1,9,35,3,12,0,3,5,8,1,7,5,3,1,3,4,11,.250,.000,.625,3.9,1.2,0.8,0.6
213,Moses Malone\malonmo01,1977,1982,6,464,17780,4047,7879,1,15,3024,4108,3009,6959,697,433,758,1448,1317,11119,.514,.067,.736,38.3,24.0,15.0,1.5
214,Matt Maloney\malonma01,1997,1999,3,175,4789,515,1229,281,742,146,182,37,312,543,148,6,243,231,1457,.419,.379,.802,27.4,8.3,1.8,3.1
215,Jack Marin\marinja01,1973,1974,2,128,4121,834,1777,,,330,390,29,605,412,23,8,,367,1998,.469,,.846,32.2,15.6,4.7,3.2
216,Kevin Martin\martike02,2010,2012,3,144,4726,929,2158,285,784,925,1033,50,434,362,131,20,311,270,3068,.430,.364,.895,32.8,21.3,3.0,2.5
217,Tony Massenburg\masseto01,2000,2000,1,10,109,16,36,0,0,14,16,7,27,3,2,5,9,13,46,.444,,.875,10.9,4.6,2.7,0.3
218,Cedric Maxwell\maxwece01,1987,1988,2,117,1684,183,359,0,3,236,306,146,363,135,35,17,102,151,602,.510,.000,.771,14.4,5.1,3.1,1.2
219,Vernon Maxwell\maxweve01,1990,1995,6,402,13299,2183,5395,730,2241,906,1242,182,1182,1730,559,89,883,872,6002,.405,.326,.729,33.1,14.9,2.9,4.3
220,Luc Mbah a Moute\mbahalu01,2018,2018,1,61,1564,166,345,63,173,65,95,22,186,55,72,25,68,100,460,.481,.364,.684,25.6,7.5,3.0,0.9
221,Tim McCormick\mccorti01,1989,1990,2,99,1373,179,380,0,4,97,148,95,288,57,21,25,78,217,455,.471,.000,.655,13.9,4.6,2.9,0.6
222,Paul McCracken\mccrapa01,1973,1974,2,28,318,45,93,,,23,39,1,57,19,0,0,,35,113,.484,,.590,11.4,4.0,2.0,0.7
223,Rodney McCray\mccraro01,1984,1988,5,405,13517,1940,3720,1,26,1178,1544,955,2718,1521,338,291,780,955,5059,.522,.038,.763,33.4,12.5,6.7,3.8
224,K.J. McDaniels\mcdankj01,2015,2017,3,76,480,65,155,16,55,34,42,23,77,16,14,16,28,59,180,.419,.291,.810,6.3,2.4,1.0,0.2
225,Hank McDowell\mcdowha01,1985,1986,2,56,336,44,84,0,2,24,35,19,71,15,4,8,18,47,112,.524,.000,.686,6.0,2.0,1.3,0.3
226,Jon McGlocklin\mcglojo01,1968,1968,1,65,1876,316,757,,,156,180,,199,178,,,,117,788,.417,,.867,28.9,12.1,3.1,2.7
227,Tracy McGrady\mcgratr01,2005,2010,6,303,11133,2506,5962,472,1464,1404,1905,235,1667,1699,396,176,764,522,6888,.420,.322,.737,36.7,22.7,5.5,5.6
228,Stan McKenzie\mckenst01,1973,1974,2,37,299,42,107,,,22,29,3,50,21,3,0,,45,106,.393,,.759,8.1,2.9,1.4,0.6
229,McCoy McLemore\mclemmc01,1972,1972,1,17,147,19,43,,,9,12,,39,10,,,,15,47,.442,,.750,8.6,2.8,2.3,0.6
230,Eric McWilliams\mcwiler01,1973,1973,1,44,245,34,98,,,18,37,,60,5,,,,46,86,.347,,.486,5.6,2.0,1.4,0.1
231,Cliff Meely\meelycl01,1972,1976,5,298,6190,1101,2636,,,392,584,170,1658,389,83,102,,899,2594,.418,,.671,20.8,8.7,5.6,1.3
232,Pops Mensah-Bonsu\mensapo01,2010,2010,1,4,13,1,4,0,0,3,6,1,4,1,1,1,0,3,5,.250,,.500,3.3,1.3,1.0,0.3
233,Joe Meriweather\meriwjo01,1976,1976,1,81,2042,338,684,,,154,239,163,516,82,36,120,,219,830,.494,,.644,25.2,10.2,6.4,1.0
234,Larry Micheaux\michela01,1985,1985,1,39,394,74,122,0,3,17,26,44,99,17,12,14,28,49,165,.607,.000,.654,10.1,4.2,2.5,0.4
235,Anthony Miller\millean01,1999,2001,3,65,728,80,157,0,1,40,73,75,231,23,18,15,28,103,200,.510,.000,.548,11.2,3.1,3.6,0.4
236,Brad Miller\millebr01,2011,2011,1,60,1015,132,296,40,107,78,94,44,222,145,28,21,54,98,382,.446,.374,.830,16.9,6.4,3.7,2.4
237,Yao Ming\mingya01,2003,2011,8,486,15818,3380,6445,2,10,2485,2984,1233,4494,769,189,920,1311,1596,9247,.524,.200,.833,32.5,19.0,9.2,1.6
238,Dirk Minniefield\minnidi01,1987,1987,1,63,1478,205,440,11,34,61,86,28,130,335,66,6,145,166,482,.466,.324,.709,23.5,7.7,2.1,5.3
239,Cuttino Mobley\moblecu01,1999,2004,6,436,16343,2654,6141,672,1807,1468,1750,337,1761,1177,526,187,956,991,7448,.432,.372,.839,37.5,17.1,4.0,2.7
240,Larry Moffett\moffela01,1978,1978,1,20,110,5,17,,,6,10,10,21,7,2,2,8,16,16,.294,,.600,5.5,0.8,1.1,0.4
241,Paul Mokeski\mokespa01,1980,1980,1,12,113,11,33,0,0,7,9,14,29,2,1,6,10,24,29,.333,,.778,9.4,2.4,2.4,0.2
242,Otto Moore\mooreot01,1973,1974,2,95,3025,450,928,,,131,219,20,952,185,10,18,,276,1031,.485,,.598,31.8,10.9,10.0,1.9
243,Tracy Moore\mooretr01,1996,1997,2,35,427,63,161,24,73,40,50,21,48,26,7,0,22,35,190,.391,.329,.800,12.2,5.4,1.4,0.7
244,Marcus Morris\morrima03,2012,2013,2,71,1280,187,454,76,211,55,83,68,235,50,29,18,57,132,505,.412,.360,.663,18.0,7.1,3.3,0.7
245,Terence Morris\morrite01,2002,2003,2,117,1742,193,465,22,110,29,42,117,339,89,29,44,74,107,437,.415,.200,.690,14.9,3.7,2.9,0.8
246,Donatas Motiejunas\motiedo01,2013,2016,4,214,4074,671,1414,110,357,224,366,270,848,236,100,70,253,477,1676,.475,.308,.612,19.0,7.8,4.0,1.1
247,Calvin Murphy\murphca01,1971,1983,13,1002,30607,7247,15030,10,72,3445,3864,499,2103,4402,1165,51,822,3250,17949,.482,.139,.892,30.5,17.9,2.1,4.4
248,Tracy Murray\murratr01,1995,1995,1,25,203,32,80,19,45,5,8,2,22,5,7,3,15,31,88,.400,.422,.625,8.1,3.5,0.9,0.2
249,Dikembe Mutombo\mutomdi01,2005,2009,5,267,4171,291,558,0,0,273,375,494,1452,32,66,293,147,485,855,.522,,.728,15.6,3.2,5.4,0.1
250,Bostjan Nachbar\nachbbo01,2003,2005,3,75,797,73,206,35,94,35,51,15,111,42,17,16,34,115,216,.354,.372,.686,10.6,2.9,1.5,0.6
251,Chuck Nevitt\nevitch01,1983,1990,3,52,301,40,79,0,0,12,20,23,84,4,6,42,31,68,92,.506,,.600,5.8,1.8,1.6,0.1
252,Mike Newlin\newlimi01,1972,1979,8,604,17646,3191,6917,,,2098,2428,344,1920,2581,467,42,295,1916,8480,.461,,.864,29.2,14.0,3.2,4.3
253,Moochie Norris\norrimo01,2000,2006,7,341,6461,694,1701,92,325,446,593,182,739,1058,259,14,427,367,1926,.408,.283,.752,18.9,5.6,2.2,3.1
254,Steve Novak\novakst01,2007,2008,2,70,455,67,152,47,110,5,6,8,61,12,7,3,8,38,186,.441,.427,.833,6.5,2.7,0.9,0.2
255,Charles Oakley\oaklech01,2004,2004,1,7,25,2,6,0,0,5,6,0,5,2,0,0,1,8,9,.333,,.833,3.6,1.3,0.7,0.3
256,Tim Ohlbrecht\ohlbrti01,2013,2013,1,3,12,1,3,0,0,1,1,0,1,1,1,0,4,1,3,.333,,1.000,4.0,1.0,0.3,0.3
257,Hakeem Olajuwon\olajuha01,1985,2001,17,1177,42844,10555,20573,25,122,5376,7537,3936,13382,2992,2088,3740,3569,4236,26511,.513,.205,.713,36.4,22.5,11.4,2.5
258,Jawann Oldham\oldhaja01,1982,1982,1,22,124,13,36,0,0,8,14,7,24,3,2,10,6,28,34,.361,,.571,5.6,1.5,1.1,0.1
259,Chinanu Onuaku\onuakch01,2017,2018,2,6,74,7,12,0,0,4,4,3,14,4,3,1,7,10,18,.583,,1.000,12.3,3.0,2.3,0.7
260,Tom Owens\owensto01,1977,1977,1,46,462,68,135,,,52,76,47,142,18,4,13,,96,188,.504,,.684,10.0,4.1,3.1,0.4
261,Scott Padgett\padgesc01,2004,2007,3,148,1687,187,449,86,220,59,83,104,369,86,49,26,60,225,519,.416,.391,.711,11.4,3.5,2.5,0.6
262,Kostas Papanikolaou\papanko01,2015,2015,1,43,795,69,197,31,106,13,18,39,118,85,29,13,55,71,182,.350,.292,.722,18.5,4.2,2.7,2.0
263,Chandler Parsons\parsoch01,2012,2014,3,213,7345,1170,2475,342,924,320,454,238,1113,701,236,90,372,458,3002,.473,.370,.705,34.5,14.1,5.2,3.3
264,Patrick Patterson\pattepa01,2011,2013,3,163,3570,610,1233,35,101,107,148,271,707,145,62,100,122,280,1362,.495,.347,.723,21.9,8.4,4.3,0.9
265,Chris Paul\paulch01,2018,2019,2,60,1909,382,827,150,392,214,235,39,325,473,99,14,132,146,1128,.462,.383,.911,31.8,18.8,5.4,7.9
266,Billy Paultz\paultbi01,1980,1983,4,240,4141,578,1235,0,3,178,357,311,1003,273,77,145,232,462,1334,.468,.000,.499,17.3,5.6,4.2,1.1
267,Curtis Perry\perrycu01,1971,1972,2,43,455,59,163,,,23,44,,152,27,,,,69,141,.362,,.523,10.6,3.3,3.5,0.6
268,Jim Petersen\peterji01,1985,1988,4,293,6574,901,1798,1,13,429,588,515,1536,347,131,228,426,827,2232,.501,.077,.730,22.4,7.6,5.2,1.2
269,Richard Petruska\petruri01,1994,1994,1,22,92,20,46,7,15,6,8,9,31,1,2,3,15,15,53,.435,.467,.750,4.2,2.4,1.4,0.0
270,Eric Piatkowski\piatker01,2004,2004,1,49,703,72,191,43,122,14,16,10,73,26,16,5,29,42,201,.377,.352,.875,14.3,4.1,1.5,0.5
271,Scottie Pippen\pippesc01,1999,1999,1,50,2011,261,604,72,212,132,183,63,323,293,98,37,159,118,726,.432,.340,.721,40.2,14.5,6.5,5.9
272,James Posey\poseyja01,2003,2003,1,58,1646,188,428,46,141,119,144,52,281,106,77,9,78,134,541,.439,.326,.826,28.4,9.3,4.8,1.8
273,Josh Powell\poweljo01,2014,2014,1,1,19,2,6,0,0,0,0,0,5,0,0,1,1,1,4,.333,,,19.0,4.0,5.0,0.0
274,Brent Price\pricebr01,1997,1999,3,137,2528,272,622,136,352,144,180,65,214,370,102,5,208,287,824,.437,.386,.800,18.5,6.0,1.6,2.7
275,Pablo Prigioni\prigipa01,2015,2015,1,24,402,23,67,14,51,13,15,12,39,67,27,0,15,35,73,.343,.275,.867,16.8,3.0,1.6,2.8
276,Zhou Qi\qizh01,2018,2018,1,18,124,6,32,2,19,8,12,6,22,2,2,14,10,14,22,.188,.105,.667,6.9,1.2,1.2,0.1
277,Tim Quarterman\quartti01,2018,2018,1,3,13,1,3,0,2,2,2,0,3,1,0,0,2,1,4,.333,.000,1.000,4.3,1.3,1.0,0.3
278,Ed Ratleff\ratleed01,1974,1978,5,338,8433,1160,2554,,,493,614,465,1363,896,430,143,67,801,2813,.454,,.803,24.9,8.3,4.0,2.7
279,Eldridge Recasner\recasel01,1996,1996,1,63,1275,149,359,81,191,57,66,31,144,170,23,5,61,111,436,.415,.424,.864,20.2,6.9,2.3,2.7
280,Robert Reid\reidro01,1978,1988,10,762,21718,3747,8031,76,270,1253,1710,1049,3706,2253,881,364,1165,2502,8823,.467,.281,.733,28.5,11.6,4.9,3.0
281,Rodrick Rhodes\rhodero01,1998,1999,2,61,1103,114,313,2,8,116,186,30,74,111,63,10,102,130,346,.364,.250,.624,18.1,5.7,1.2,1.8
282,Glen Rice\ricegl01,2002,2003,2,82,2138,261,624,119,318,87,113,33,201,96,35,8,79,133,728,.418,.374,.770,26.1,8.9,2.5,1.2
283,Eric Riley\rileyer01,1994,1994,1,47,219,34,70,0,1,20,37,24,59,9,5,9,15,30,88,.486,.000,.541,4.7,1.9,1.3,0.2
284,Pat Riley\rileypa01,1968,1970,3,172,2764,527,1338,,,258,391,,346,359,,,,419,1312,.394,,.660,16.1,7.6,2.0,2.1
285,Ron Riley\rileyro01,1974,1976,3,178,3048,368,895,,,119,167,263,805,234,103,65,,402,855,.411,,.713,17.1,4.8,4.5,1.3
286,Stanley Roberts\roberst01,1999,1999,1,6,33,5,13,0,0,4,8,4,11,0,0,1,4,2,14,.385,,.500,5.5,2.3,1.8,0.0
287,Larry Robinson\robinla01,1994,1994,1,6,55,10,20,2,8,3,8,4,10,6,7,0,10,8,25,.500,.250,.375,9.2,4.2,1.7,1.0
288,Thomas Robinson\robinth01,2013,2013,1,19,247,35,78,0,1,16,38,30,77,10,16,5,23,29,86,.449,.000,.421,13.0,4.5,4.1,0.5
289,Carlos Rogers\rogerca01,2000,2001,2,92,1645,245,434,1,15,110,189,146,414,51,24,52,80,110,601,.565,.067,.582,17.9,6.5,4.5,0.6
290,Tree Rollins\rollitr01,1992,1993,2,101,944,57,127,0,2,35,42,73,231,25,20,77,27,128,149,.449,.000,.833,9.3,1.5,2.3,0.2
291,Ralph Sampson\sampsra01,1984,1988,5,305,10674,2489,4985,5,34,1012,1532,924,3189,827,307,585,1093,1185,5995,.499,.147,.661,35.0,19.7,10.5,2.7
292,Luis Scola\scolalu01,2008,2012,5,386,11662,2334,4576,1,17,928,1248,818,2984,723,274,124,691,1183,5597,.510,.059,.744,30.2,14.5,7.7,1.9
293,Purvis Short\shortpu01,1988,1989,2,146,3106,672,1466,14,54,283,329,136,401,269,102,27,188,313,1641,.458,.259,.860,21.3,11.2,2.7,1.8
294,John Shumate\shumajo01,1980,1980,1,29,332,34,64,0,0,33,44,25,79,23,8,9,27,39,101,.531,,.750,11.4,3.5,2.7,0.8
295,Alexey Shved\shvedal01,2015,2015,1,9,59,8,24,4,12,9,11,1,4,3,1,0,5,2,29,.333,.333,.818,6.6,3.2,0.4,0.3
296,Larry Siegfried\siegfla01,1971,1972,2,63,1896,164,424,,,142,167,,217,366,,,,167,470,.387,,.850,30.1,7.5,3.4,5.8
297,Bingo Smith\smithbi02,1970,1970,1,75,1198,242,567,,,66,96,,328,75,,,,119,550,.427,,.688,16.0,7.3,4.4,1.0
298,Greg Smith\smithgr02,2012,2014,3,89,1279,195,313,0,1,83,135,127,368,26,21,47,47,209,473,.623,.000,.615,14.4,5.3,4.1,0.3
299,Greg Smith\smithgr01,1972,1973,2,58,1560,217,489,,,70,110,,330,164,,,,175,504,.444,,.636,26.9,8.7,5.7,2.8
300,Ish Smith\smithis01,2011,2011,1,28,329,32,83,3,8,7,10,6,42,64,13,2,26,26,74,.386,.375,.700,11.8,2.6,1.5,2.3
301,Josh Smith\smithjo03,2015,2016,2,78,1825,319,765,86,276,87,169,118,395,193,66,81,170,202,811,.417,.312,.515,23.4,10.4,5.1,2.5
302,Kenny Smith\smithke01,1991,1996,6,468,13712,2170,4425,521,1280,1049,1224,170,889,2457,467,42,976,699,5910,.490,.407,.857,29.3,12.6,1.9,5.3
303,Larry Smith\smithla01,1990,1992,3,200,4023,279,568,0,3,36,116,589,1417,190,160,57,207,589,594,.491,.000,.310,20.1,3.0,7.1,1.0
304,Kirk Snyder\snydeki01,2007,2008,2,48,644,79,174,13,53,55,86,22,95,47,12,13,30,57,226,.454,.245,.640,13.4,4.7,2.0,1.0
305,Vassilis Spanoulis\spanova01,2007,2007,1,31,272,23,72,5,29,34,42,5,22,28,7,1,29,33,85,.319,.172,.810,8.8,2.7,0.7,0.9
306,Larry Spriggs\sprigla01,1982,1982,1,4,37,7,11,0,0,0,2,2,6,4,2,0,4,7,14,.636,,.000,9.3,3.5,1.5,1.0
307,Joe Stephens\stephjo01,1997,1998,2,9,46,11,33,4,13,4,6,5,9,1,5,0,5,5,30,.333,.308,.667,5.1,3.3,1.0,0.1
308,Rod Strickland\stricro02,2005,2005,1,16,196,9,43,1,2,9,10,3,27,39,3,2,16,15,28,.209,.500,.900,12.3,1.8,1.7,2.4
309,John Stroud\stroujo01,1981,1981,1,9,88,11,34,0,0,3,4,7,13,9,1,0,4,7,25,.324,,.750,9.8,2.8,1.4,1.0
310,Bob Sura\surabo01,2005,2005,1,61,1922,215,504,55,155,141,188,79,337,317,65,7,147,168,626,.427,.355,.750,31.5,10.3,5.5,5.2
311,Stromile Swift\swiftst01,2006,2006,1,66,1344,225,458,0,2,136,209,103,291,25,38,50,91,198,586,.491,.000,.651,20.4,8.9,4.4,0.4
312,Zan Tabak\tabakza01,1995,1995,1,37,182,24,53,0,1,27,44,23,57,4,2,7,18,37,75,.453,.000,.614,4.9,2.0,1.5,0.1
313,Isaiah Taylor\taylois01,2017,2017,1,4,52,1,7,0,2,1,2,1,3,3,1,1,0,6,3,.143,.000,.500,13.0,0.8,0.8,0.8
314,Jeff Taylor\tayloje01,1983,1983,1,44,774,64,160,0,1,30,46,25,78,110,40,15,60,82,158,.400,.000,.652,17.6,3.6,1.8,2.5
315,Jermaine Taylor\tayloje02,2010,2011,2,39,380,61,151,7,27,38,52,22,55,18,12,5,25,19,167,.404,.259,.731,9.7,4.3,1.4,0.5
316,Maurice Taylor\tayloma01,2001,2005,4,249,6335,1115,2389,3,16,386,534,376,1164,330,109,119,437,735,2619,.467,.188,.723,25.4,10.5,4.7,1.3
317,Terry Teagle\teaglte01,1983,1993,3,143,2349,482,1098,17,56,125,171,102,275,215,66,22,200,253,1106,.439,.304,.731,16.4,7.7,1.9,1.5
318,Garrett Temple\templga01,2010,2010,1,9,118,13,29,3,12,16,24,2,14,7,4,4,14,16,45,.448,.250,.667,13.1,5.0,1.6,0.8
319,Jason Terry\terryja01,2015,2016,2,149,2899,339,822,219,584,66,81,29,200,250,113,28,123,207,963,.412,.375,.815,19.5,6.5,1.3,1.7
320,Hasheem Thabeet\thabeha01,2011,2012,2,7,27,3,4,0,0,0,0,1,7,0,0,3,0,8,6,.750,,,3.9,0.9,1.0,0.0
321,Kenny Thomas\thomake01,2000,2003,4,238,6687,896,2015,57,230,485,716,472,1507,366,195,137,411,589,2334,.445,.248,.677,28.1,9.8,6.3,1.5
322,Bernard Thompson\thompbe01,1989,1989,1,23,222,20,59,0,2,22,26,9,28,13,13,1,19,33,62,.339,.000,.846,9.7,2.7,1.2,0.6
323,Marcus Thornton\thornma01,2016,2016,1,47,885,174,435,73,216,51,58,31,115,66,34,3,40,73,472,.400,.338,.879,18.8,10.0,2.4,1.4
324,Otis Thorpe\thorpot01,1989,1995,7,518,18631,3215,5747,3,33,1744,2604,1705,5010,1338,404,178,1320,1703,8177,.559,.091,.670,36.0,15.8,9.7,2.6
325,Sedale Threatt\threase01,1997,1997,1,21,334,28,74,8,20,6,8,5,24,40,15,3,13,29,70,.378,.400,.750,15.9,3.3,1.1,1.9
326,Rudy Tomjanovich\tomjaru01,1971,1981,11,768,25714,5630,11240,34,130,2089,2666,1173,6198,1573,374,175,332,1937,13383,.501,.262,.784,33.5,17.4,8.1,2.0
327,Oscar Torres\torreos01,2002,2002,1,65,1075,135,341,37,126,82,105,47,122,40,25,9,49,64,389,.396,.294,.781,16.5,6.0,1.9,0.6
328,John Trapp\trappjo01,1969,1971,3,177,3247,536,1280,,,233,321,,868,192,,,,575,1305,.419,,.726,18.3,7.4,4.9,1.1
329,Jake Tsakalidis\tsakaja01,2007,2007,1,13,132,9,22,0,0,12,15,18,40,3,1,1,3,17,30,.409,,.800,10.2,2.3,3.1,0.2
330,P.J. Tucker\tuckepj01,2018,2019,2,86,2427,183,469,124,331,46,66,96,474,82,87,29,76,219,536,.390,.375,.697,28.2,6.2,5.5,1.0
331,Andre Turner\turnean01,1988,1988,1,12,99,12,34,1,7,10,14,4,8,23,7,1,12,13,35,.353,.143,.714,8.3,2.9,0.7,1.9
332,John Turner\turnejo01,1992,1992,1,42,345,43,98,0,0,31,59,38,78,12,6,4,32,40,117,.439,,.525,8.2,2.8,1.9,0.3
333,John Vallely\vallejo01,1972,1972,1,40,256,49,128,,,17,25,,21,28,,,,37,115,.383,,.680,6.4,2.9,0.5,0.7
334,Von Wafer\wafervo01,2009,2009,1,63,1225,229,512,64,164,88,117,19,113,71,40,8,59,71,610,.447,.390,.752,19.4,9.7,1.8,1.1
335,Granville Waiters\waitegr01,1986,1986,1,43,156,13,39,0,1,1,6,15,28,8,4,10,11,30,27,.333,.000,.167,3.6,0.6,0.7,0.2
336,Jimmy Walker\walkeji01,1973,1974,2,84,3117,612,1313,,,244,277,0,270,446,0,0,,211,1468,.466,,.881,37.1,17.5,3.2,5.3
