,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
20,Mengke Bateer\bateeme01,2004,2004,1,7,40,4,7,0,0,0,0,5,8,1,1,0,2,10,8,.571,,,5.7,1.1,1.1,0.1
21,Lonny Baxter\baxtelo01,2004,2004,1,36,487,60,128,0,1,30,56,42,121,10,14,18,22,69,150,.469,.000,.536,13.5,4.2,3.4,0.3
22,Jerryd Bayless\bayleje01,2011,2012,2,91,2052,318,744,90,236,228,277,32,216,356,60,8,163,203,954,.427,.381,.823,22.5,10.5,2.4,3.9
23,Marco Belinelli\belinma01,2010,2010,1,66,1121,154,379,60,158,101,121,14,95,89,42,5,60,80,469,.406,.380,.835,17.0,7.1,1.4,1.3
24,Benoit Benjamin\benjabe01,1997,1997,1,4,44,5,12,0,0,3,4,3,9,1,1,0,2,5,13,.417,,.750,11.0,3.3,2.3,0.3
25,Anthony Bennett\bennean01,2016,2016,1,19,84,8,27,3,14,9,10,6,23,0,5,0,4,8,28,.296,.214,.900,4.4,1.5,1.2,0.0
26,Chauncey Billups\billuch01,1998,1998,1,29,920,103,295,43,136,79,86,22,77,97,30,2,56,54,328,.349,.316,.919,31.7,11.3,2.7,3.3
27,Bismack Biyombo\biyombi01,2016,2016,1,82,1808,156,288,0,1,142,226,182,655,29,19,133,71,225,454,.542,.000,.628,22.0,5.5,8.0,0.4
28,Corie Blount\blounco01,2004,2004,1,16,294,18,47,0,0,2,3,22,69,10,11,5,8,49,38,.383,,.667,18.4,2.4,4.3,0.6
29,Muggsy Bogues\boguemu01,2000,2001,2,83,1765,157,360,17,52,79,87,25,138,304,67,4,63,122,410,.436,.327,.908,21.3,4.9,1.7,3.7
30,Matt Bonner\bonnema01,2005,2006,2,160,3263,456,930,141,335,119,147,194,569,104,88,50,72,436,1172,.490,.421,.810,20.4,7.3,3.6,0.7
31,Chris Bosh\boshch01,2004,2010,7,509,18815,3614,7346,50,168,2997,3767,1369,4776,1115,397,600,1126,1329,10275,.492,.298,.796,37.0,20.2,9.4,2.2
32,Michael Bradley\bradlmi01,2002,2004,3,98,1470,165,342,1,8,40,77,170,444,71,17,38,85,141,371,.482,.125,.519,15.0,3.8,4.5,0.7
33,Primoz Brezec\brezepr01,2008,2008,1,13,110,17,38,0,0,14,21,9,18,1,1,2,4,25,48,.447,,.667,8.5,3.7,1.4,0.1
34,Damone Brown\brownda02,2003,2003,1,5,115,11,35,0,2,6,8,3,15,3,1,0,6,14,28,.314,.000,.750,23.0,5.6,3.0,0.6
35,Dee Brown\brownde01,1998,2000,3,118,2958,417,1060,267,694,90,114,38,247,330,118,30,160,184,1191,.393,.385,.789,25.1,10.1,2.1,2.8
36,Lorenzo Brown\brownlo01,2018,2019,2,18,165,16,40,2,15,2,2,1,18,17,5,0,6,8,36,.400,.133,1.000,9.2,2.0,1.0,0.9
37,Rick Brunson\brunsri01,2004,2004,1,3,10,2,4,0,0,0,0,0,0,2,0,0,0,0,4,.500,,,3.3,1.3,0.0,0.7
38,Rasual Butler\butlera01,2012,2012,1,34,453,41,133,21,77,7,12,6,66,19,7,5,15,39,110,.308,.273,.583,13.3,3.2,1.9,0.6
39,Dwight Buycks\buyckdw01,2014,2014,1,14,146,15,48,5,17,8,9,4,23,10,8,0,10,11,43,.313,.294,.889,10.4,3.1,1.6,0.7
40,Bruno Caboclo\cabocbr01,2015,2018,4,25,113,11,42,5,18,0,0,7,15,6,5,3,10,10,27,.262,.278,,4.5,1.1,0.6,0.2
41,Jose Calderon\caldejo01,2006,2013,8,525,14909,2023,4207,456,1174,733,836,187,1315,3770,469,45,906,907,5235,.481,.388,.877,28.4,10.0,2.5,7.2
42,Marcus Camby\cambyma01,1997,1998,2,126,3899,683,1525,2,16,332,508,334,860,208,134,360,268,414,1700,.448,.125,.654,30.9,13.5,6.8,1.7
43,DeMarre Carroll\carrode01,2016,2017,2,98,2668,325,820,155,438,119,167,94,397,101,125,33,82,206,924,.396,.354,.713,27.2,9.4,4.1,1.0
44,Anthony Carter\cartean01,2012,2012,1,24,209,17,53,5,17,8,10,5,33,34,8,4,17,20,47,.321,.294,.800,8.7,2.0,1.4,1.4
45,Vince Carter\cartevi01,1999,2005,7,403,15114,3541,7944,554,1445,1784,2277,740,2091,1553,534,415,928,1188,9420,.446,.383,.783,37.5,23.4,5.2,3.9
46,Chris Childs\childch01,2001,2002,2,95,2126,139,409,45,162,79,96,28,218,470,78,13,181,259,402,.340,.278,.823,22.4,4.2,2.3,4.9
47,Doug Christie\chrisdo01,1996,2000,5,314,10916,1532,3698,431,1213,953,1166,327,1448,1197,664,187,767,821,4448,.414,.355,.817,34.8,14.2,4.6,3.8
48,Keon Clark\clarkke01,2001,2002,2,127,3153,547,1095,0,6,234,365,260,851,126,74,232,182,401,1328,.500,.000,.641,24.8,10.5,6.7,1.0
49,Omar Cook\cookom01,2005,2005,1,5,74,10,24,0,4,3,6,2,7,22,6,1,6,6,23,.417,.000,.500,14.8,4.6,1.4,4.4
50,Tyrone Corbin\corbity01,2001,2001,1,15,117,9,38,0,5,2,4,3,13,4,2,0,3,18,20,.237,.000,.500,7.8,1.3,0.9,0.3
51,William Cunningham\cunniwi01,1999,1999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0
52,Earl Cureton\curetea01,1997,1997,1,9,46,3,8,0,0,1,3,4,9,4,0,0,1,10,7,.375,,.333,5.1,0.8,1.0,0.4
53,Dell Curry\curryde01,2000,2002,3,194,2937,497,1183,202,518,100,120,50,266,225,81,23,120,182,1296,.420,.390,.833,15.1,6.7,1.4,1.2
54,Michael Curry\currymi01,2004,2004,1,70,1229,76,196,3,15,49,58,22,87,53,23,5,48,153,204,.388,.200,.845,17.6,2.9,1.2,0.8
55,Lloyd Daniels\daniell01,1998,1998,1,6,82,12,29,2,9,8,10,4,7,4,3,2,4,4,34,.414,.222,.800,13.7,5.7,1.2,0.7
56,Kornel David\davidko01,2001,2001,1,17,140,15,29,0,0,12,13,9,33,4,2,3,7,20,42,.517,,.923,8.2,2.5,1.9,0.2
57,Antonio Davis\davisan01,2000,2006,6,310,10809,1419,3333,0,2,1156,1501,957,2839,518,148,405,562,943,3994,.426,.000,.770,34.9,12.9,9.2,1.7
58,Ed Davis\davised01,2011,2013,3,176,4223,573,1047,0,1,208,336,397,1200,155,104,168,160,450,1354,.547,.000,.619,24.0,7.7,6.8,0.9
59,Hubert Davis\davishu01,1997,1997,1,36,623,74,184,16,70,17,23,11,40,34,11,2,21,40,181,.402,.229,.739,17.3,5.0,1.1,0.9
60,Austin Daye\dayeau01,2014,2014,1,8,33,3,13,0,8,2,3,2,7,2,0,0,0,4,8,.231,.000,.667,4.1,1.0,0.9,0.3
61,Nando De Colo\decolna01,2014,2014,1,21,193,22,60,8,22,13,13,8,28,33,7,3,14,23,65,.367,.364,1.000,9.2,3.1,1.3,1.6
62,Carlos Delfino\delfica01,2008,2008,1,82,1928,251,632,120,314,116,156,66,359,145,69,11,75,177,738,.397,.382,.744,23.5,9.0,4.4,1.8
63,Justin Dentmon\dentmju01,2012,2012,1,4,72,8,22,2,10,4,6,0,7,9,1,0,6,8,22,.364,.200,.667,18.0,5.5,1.8,2.3
64,DeMar DeRozan\derozde01,2010,2018,9,675,22986,4716,10532,325,1128,3539,4277,514,2739,2078,655,185,1323,1499,13296,.448,.288,.827,34.1,19.7,4.1,3.1
65,Derrick Dial\dialde01,2002,2002,1,7,50,11,26,1,4,5,6,2,11,4,2,0,3,1,28,.423,.250,.833,7.1,4.0,1.6,0.6
66,Juan Dixon\dixonju01,2007,2008,2,62,1107,169,419,44,122,59,63,20,120,106,48,4,59,103,441,.403,.361,.937,17.9,7.1,1.9,1.7
67,Joey Dorsey\dorsejo01,2011,2011,1,43,522,52,99,0,0,31,65,79,190,27,24,17,39,78,135,.525,,.477,12.1,3.1,4.4,0.6
68,Quincy Douby\doubyqu01,2009,2009,1,7,73,12,22,4,9,3,4,3,7,12,3,0,7,4,31,.545,.444,.750,10.4,4.4,1.0,1.7
69,Ronald Dupree\duprero01,2011,2011,1,3,13,1,4,0,1,0,0,0,3,1,0,0,0,2,2,.250,.000,,4.3,0.7,1.0,0.3
70,Acie Earl\earlac01,1996,1997,2,80,1112,176,433,0,8,126,184,84,214,45,30,64,82,127,478,.406,.000,.685,13.9,6.0,2.7,0.6
71,Vincenzo Esposito\esposvi01,1996,1996,1,30,282,36,100,13,56,31,39,4,16,23,7,0,39,27,116,.360,.232,.795,9.4,3.9,0.5,0.8
72,Reggie Evans\evansre01,2010,2011,2,58,1109,76,172,0,1,75,148,149,450,46,43,10,61,133,227,.442,.000,.507,19.1,3.9,7.8,0.8
73,Landry Fields\fieldla01,2013,2015,3,107,1575,149,331,3,21,53,81,84,293,95,53,11,61,97,354,.450,.143,.654,14.7,3.3,2.7,0.9
74,Gary Forbes\forbega01,2012,2012,1,48,713,112,271,29,83,66,91,27,102,54,24,4,54,56,319,.413,.349,.725,14.9,6.6,2.1,1.1
