,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
59,Derrick Brown\brownde04,2011,2011,1,8,88,12,18,3,4,7,13,9,15,4,4,2,7,11,34,.667,.750,.538,11.0,4.3,1.9,0.5
60,Shannon Brown\brownsh01,2014,2014,1,19,148,16,38,0,0,8,12,6,15,4,12,0,10,12,40,.421,,.667,7.8,2.1,0.8,0.2
61,Rick Brunson\brunsri01,1999,2001,3,69,450,43,110,2,21,20,42,9,49,75,19,1,51,48,108,.391,.095,.476,6.5,1.6,0.7,1.1
62,Em Bryant\bryanem01,1965,1968,4,288,5086,705,1753,,,294,434,,743,735,,,,831,1704,.402,,.677,17.7,5.9,2.6,2.6
63,Cleveland Buckner\buckncl01,1962,1963,2,68,723,163,377,,,85,137,,240,44,,,,120,411,.432,,.620,10.6,6.0,3.5,0.6
64,Dave Budd\buddda01,1961,1965,5,353,6389,962,2092,,,581,852,,1623,337,,,,814,2505,.460,,.682,18.1,7.1,4.6,1.0
65,Greg Bunch\bunchgr01,1979,1979,1,12,97,9,26,,,10,12,9,17,4,3,3,5,10,28,.346,,.833,8.1,2.3,1.4,0.3
66,Dick Bunt\buntdi01,1953,1953,1,14,146,12,53,,,17,25,,13,10,,,,18,41,.226,,.680,10.4,2.9,0.9,0.7
67,Ticky Burden\burdeti01,1977,1978,2,63,623,149,354,,,51,85,26,66,63,48,1,0,89,349,.421,,.600,9.9,5.5,1.0,1.0
68,Trey Burke\burketr01,2018,2019,2,41,905,217,446,43,121,40,63,20,87,195,28,4,50,50,517,.487,.355,.635,22.1,12.6,2.1,4.8
69,Ed Burton\burtoed01,1962,1962,1,8,28,7,14,,,1,4,,5,1,,,,3,15,.500,,.250,3.5,1.9,0.6,0.1
70,Donnie Butcher\butchdo01,1962,1964,3,141,2090,257,694,,,215,329,,326,255,,,,280,729,.370,,.653,14.8,5.2,2.3,1.8
71,Al Butler\butleal01,1962,1964,3,204,4836,893,2017,,,406,550,,662,514,,,,459,2192,.443,,.738,23.7,10.7,3.2,2.5
72,Greg Butler\butlegr01,1989,1990,2,46,173,23,60,0,3,16,22,12,37,3,1,2,20,36,62,.383,.000,.727,3.8,1.3,0.8,0.1
73,Jackie Butler\butleja01,2005,2006,2,58,745,121,219,0,0,60,79,67,183,25,18,31,63,127,302,.553,,.759,12.8,5.2,3.2,0.4
74,Tommy Byrnes\byrneto01,1947,1949,3,142,,369,1263,,,214,344,,,106,,,,199,952,.292,,.622,,6.7,,0.7
75,Jose Calderon\caldejo01,2015,2016,2,114,3294,356,809,143,345,71,80,41,353,496,94,7,162,211,926,.440,.414,.888,28.9,8.1,3.1,4.4
76,Jim Caldwell\caldwji01,1968,1968,1,2,7,0,1,,,0,0,,1,1,,,,1,0,.000,,,3.5,0.0,0.5,0.5
77,Marcus Camby\cambyma01,1999,2013,5,221,5877,813,1655,2,11,425,667,585,1839,160,179,390,231,675,2053,.491,.182,.637,26.6,9.3,8.3,0.7
78,Tony Campbell\campbto01,1993,1994,2,80,1441,257,524,3,8,89,124,87,215,93,54,6,80,209,606,.490,.375,.718,18.0,7.6,2.7,1.2
79,Rick Carlisle\carliri01,1988,1988,1,26,204,29,67,6,17,10,11,6,13,32,11,4,22,39,74,.433,.353,.909,7.8,2.8,0.5,1.2
80,Anthony Carter\cartean01,2011,2011,1,19,310,35,76,8,28,6,6,7,39,43,18,5,25,30,84,.461,.286,1.000,16.3,4.4,2.1,2.3
81,Butch Carter\cartebu01,1985,1986,2,74,1310,216,484,11,44,110,135,38,98,170,58,5,115,157,553,.446,.250,.815,17.7,7.5,1.3,2.3
82,Reggie Carter\cartere01,1981,1982,2,135,1459,178,459,0,3,115,149,65,164,206,58,8,116,192,471,.388,.000,.772,10.8,3.5,1.2,1.5
83,Bill Cartwright\cartwbi01,1980,1988,8,537,16791,3207,5805,0,2,2592,3308,1112,3838,792,313,543,1261,1751,9006,.552,.000,.784,31.3,16.8,7.1,1.5
84,Kelvin Cato\catoke01,2007,2007,1,18,95,7,22,0,0,8,12,12,31,0,3,10,6,10,22,.318,,.667,5.3,1.2,1.7,0.0
85,Ron Cavenall\cavenro01,1985,1985,1,53,653,28,86,0,0,22,39,53,166,19,12,42,45,123,78,.326,,.564,12.3,1.5,3.1,0.4
86,Tyson Chandler\chandty01,2012,2014,3,183,5887,687,1077,0,3,494,728,640,1844,177,134,227,260,519,1868,.638,.000,.679,32.2,10.2,10.1,1.0
87,Wilson Chandler\chandwi01,2008,2011,4,233,7499,1301,2868,238,739,430,548,284,1223,427,166,210,341,669,3270,.454,.322,.785,32.2,14.0,5.2,1.8
88,Len Chappell\chapple01,1964,1966,3,167,3689,776,1788,,,401,579,,1034,124,,,,349,1953,.434,,.693,22.1,11.7,6.2,0.7
89,Maurice Cheeks\cheekma01,1990,1991,2,107,2900,333,642,8,27,162,194,33,246,586,170,15,144,170,836,.519,.296,.835,27.1,7.8,2.3,5.5
90,Chris Childs\childch01,1997,2001,5,303,7956,713,1710,190,530,367,458,100,771,1380,251,29,571,948,1983,.417,.358,.801,26.3,6.5,2.5,4.6
91,Fred Christ\chrisfr01,1955,1955,1,6,48,5,18,,,10,11,,8,7,,,,3,20,.278,,.909,8.0,3.3,1.3,1.2
92,Doug Christie\chrisdo01,1995,1996,2,35,297,40,95,11,26,17,27,11,47,33,14,4,32,59,108,.421,.423,.630,8.5,3.1,1.3,0.9
93,Earl Clark\clarkea01,2014,2014,1,9,70,7,21,1,6,8,10,2,16,2,1,6,1,6,23,.333,.167,.800,7.8,2.6,1.8,0.2
94,Jim Cleamons\cleamji01,1978,1980,3,180,4653,556,1174,3,8,223,289,144,456,699,154,30,272,302,1338,.474,.375,.772,25.9,7.4,2.5,3.9
95,Barry Clemens\clemeba01,1966,1966,1,70,877,161,391,,,54,78,,183,67,,,,113,376,.412,,.692,12.5,5.4,2.6,1.0
96,Nat Clifton\cliftna01,1951,1957,7,476,12934,1865,5169,,,1189,1875,,4066,1291,,,,1638,4919,.361,,.634,31.5,10.3,8.5,2.7
97,Bob Cluggish\cluggbo01,1947,1947,1,54,,93,356,,,52,91,,,22,,,,113,238,.261,,.571,,4.4,,0.4
98,Fred Cofield\cofiefr01,1986,1986,1,45,469,75,184,3,15,12,20,6,46,82,20,3,49,65,165,.408,.200,.600,10.4,3.7,1.0,1.8
99,Mardy Collins\collima01,2007,2009,3,107,1486,152,426,21,82,75,129,49,187,182,58,11,118,138,400,.357,.256,.581,13.9,3.7,1.7,1.7
100,Joe Colone\colonjo01,1949,1949,1,15,,35,113,,,13,19,,,9,,,,25,83,.310,,.684,,5.5,,0.6
101,Gene Conley\conlege01,1963,1964,2,116,2095,328,840,,,166,251,,625,91,,,,387,822,.390,,.661,18.1,7.1,5.4,0.8
102,Bert Cook\cookbe01,1955,1955,1,37,424,42,133,,,34,50,,72,33,,,,39,118,.316,,.680,11.5,3.2,1.9,0.9
103,Chris Copeland\copelch01,2013,2013,1,56,862,182,380,59,140,63,83,34,119,27,16,12,50,104,486,.479,.421,.759,15.4,8.7,2.1,0.5
104,Hollis Copeland\copelho01,1980,1982,2,93,1260,198,406,0,2,68,92,73,161,89,65,27,88,173,464,.488,.000,.739,13.5,5.0,1.7,1.0
105,Freddie Crawford\crawffr01,1967,1968,2,50,618,109,293,,,61,97,,131,58,,,,106,279,.372,,.629,12.4,5.6,2.6,1.2
106,Jamal Crawford\crawfja01,2005,2009,5,299,11023,1800,4422,600,1698,1069,1272,152,864,1308,326,59,703,556,5269,.407,.353,.840,36.9,17.6,2.9,4.4
107,Joe Crawford\crawfjo01,2009,2009,1,2,23,3,10,1,4,2,2,1,4,1,1,0,0,2,9,.300,.250,1.000,11.5,4.5,2.0,0.5
108,Pat Cummings\cummipa01,1985,1988,4,205,5078,917,1894,0,7,412,556,436,1345,231,123,46,403,671,2246,.484,.000,.741,24.8,11.0,6.6,1.1
109,Terry Cummings\cummite01,1998,1998,1,30,529,103,216,0,0,28,40,42,135,26,16,5,34,79,234,.477,,.700,17.6,7.8,4.5,0.9
110,Eddy Curry\curryed01,2006,2010,5,222,6318,1228,2180,1,1,910,1465,455,1295,119,76,126,615,679,3367,.563,1.000,.621,28.5,15.2,5.8,0.5
111,Samuel Dalembert\dalemsa01,2015,2015,1,32,544,57,130,0,0,14,20,53,168,29,14,41,39,70,128,.438,,.700,17.0,4.0,5.3,0.9
112,Jesse Dark\darkje01,1975,1975,1,47,401,74,157,,,22,40,15,37,30,3,1,,48,170,.471,,.550,8.5,3.6,0.8,0.6
113,Antonio Davis\davisan01,2006,2006,1,36,749,68,159,0,1,45,61,75,172,14,20,9,43,99,181,.428,.000,.738,20.8,5.0,4.8,0.4
114,Baron Davis\davisba01,2012,2012,1,29,595,68,184,26,85,16,24,13,56,135,34,3,76,61,178,.370,.306,.667,20.5,6.1,1.9,4.7
115,Ben Davis\davisbe01,1998,1999,2,15,34,9,27,0,0,3,6,15,17,3,1,0,1,7,21,.333,,.500,2.3,1.4,1.1,0.2
116,Hubert Davis\davishu01,1993,1996,4,262,5618,919,1939,317,706,337,406,101,356,501,128,27,271,455,2492,.474,.449,.830,21.4,9.5,1.4,1.9
117,Mel Davis\davisme01,1974,1977,4,156,1820,304,793,,,104,146,160,623,117,44,18,,242,712,.383,,.712,11.7,4.6,4.0,0.8
118,Mike Davis\davismi03,1983,1983,1,8,28,4,10,0,0,6,10,3,10,0,0,4,0,4,14,.400,,.600,3.5,1.8,1.3,0.0
119,Dave DeBusschere\debusda01,1969,1974,6,435,15967,2939,6696,,,1079,1508,134,4671,1345,67,39,,1316,6957,.439,,.716,36.7,16.0,10.7,3.1
120,Larry Demic\demicla01,1980,1982,3,206,3192,397,865,0,3,182,314,338,805,106,72,49,252,524,976,.459,.000,.580,15.5,4.7,3.9,0.5
121,Dave Deutsch\deutsda01,1967,1967,1,19,93,6,36,,,9,20,,21,15,,,,17,21,.167,,.450,4.9,1.1,1.1,0.8
122,Michael Doleac\doleami01,2003,2004,2,121,1726,246,568,0,0,67,82,125,408,72,33,46,86,234,559,.433,,.817,14.3,4.6,3.4,0.6
123,James Donaldson\donalja01,1992,1992,1,14,81,5,18,0,0,2,2,2,19,2,0,5,7,17,12,.278,,1.000,5.8,0.9,1.4,0.1
124,Billy Donovan\donovbi01,1988,1988,1,44,364,44,109,0,7,17,21,5,25,87,16,1,42,33,105,.404,.000,.810,8.3,2.4,0.6,2.0
125,Harry Donovan\donovha01,1950,1950,1,45,,90,275,,,73,106,,,38,,,,107,253,.327,,.689,,5.6,,0.8
126,Damyean Dotson\dotsoda01,2018,2019,2,47,562,89,196,31,89,17,25,12,104,35,17,3,18,41,226,.454,.348,.680,12.0,4.8,2.2,0.7
127,Toney Douglas\douglto01,2010,2012,3,175,3714,587,1436,238,675,162,201,121,424,433,160,8,200,348,1574,.409,.353,.806,21.2,9.0,2.4,2.5
128,Chris Dudley\dudlech02,1998,2000,3,144,2002,129,319,0,0,69,159,250,604,33,33,110,86,350,327,.404,,.434,13.9,2.3,4.2,0.2
129,Bob Duffy\duffybo02,1964,1964,1,4,50,5,19,,,6,8,,6,5,,,,0,16,.263,,.750,12.5,4.0,1.5,1.3
130,Chris Duhon\duhonch01,2009,2010,2,146,4978,455,1132,217,583,247,304,73,424,944,131,10,331,209,1374,.402,.372,.813,34.1,9.4,2.9,6.5
131,Walter Dukes\dukeswa01,1956,1956,1,60,1290,149,370,,,167,236,,443,39,,,,211,465,.403,,.708,21.5,7.8,7.4,0.7
132,Cleanthony Early\earlycl01,2015,2016,2,56,801,88,254,26,99,39,52,26,123,42,26,15,49,73,241,.346,.263,.750,14.3,4.3,2.2,0.8
133,Patrick Eddie\eddiepa01,1992,1992,1,4,13,2,9,0,0,0,0,0,1,0,0,0,0,3,4,.222,,,3.3,1.0,0.3,0.0
134,Johnny Egan\eganjo01,1964,1966,3,123,3210,492,1047,,,305,384,,274,508,,,,247,1289,.470,,.794,26.1,10.5,2.2,4.1
135,Howard Eisley\eisleho01,2002,2004,3,154,3582,401,1005,173,480,160,190,40,301,700,125,15,252,362,1135,.399,.360,.842,23.3,7.4,2.0,4.5
136,Ray Ellefson\ellefra01,1951,1951,1,3,,0,4,,,4,4,,8,0,,,,6,4,.000,,1.000,,1.3,2.7,0.0
137,Len Elmore\elmorle01,1984,1984,1,65,832,64,157,0,0,27,38,62,165,30,29,30,46,153,155,.408,,.711,12.8,2.4,2.5,0.5
138,Patrick Ewing\ewingpa01,1986,2000,15,1039,37586,9260,18224,19,122,5126,6904,2568,10759,2088,1061,2758,3321,3676,23665,.508,.156,.742,36.2,22.8,10.4,2.0
139,Mike Farmer\farmemi01,1959,1961,3,141,3087,388,1067,,,153,182,,702,123,,,,284,929,.364,,.841,21.9,6.6,5.0,0.9
140,Ray Felix\felixra01,1955,1960,6,376,8831,1531,3691,,,1437,2081,,3426,253,,,,1465,4499,.415,,.691,23.5,12.0,9.1,0.7
141,Raymond Felton\feltora01,2011,2014,3,187,6404,956,2291,243,721,346,431,145,585,1225,269,52,460,400,2501,.417,.337,.803,34.2,13.4,3.1,6.6
142,Eric Fernsten\fernser01,1984,1984,1,32,402,29,52,0,0,25,34,29,86,11,16,8,19,49,83,.558,,.735,12.6,2.6,2.7,0.3
143,Landry Fields\fieldla01,2011,2012,2,148,4435,535,1115,117,340,190,284,164,799,324,159,34,209,213,1377,.480,.344,.669,30.0,9.3,5.4,2.2
144,Greg Fillmore\fillmgr01,1971,1972,2,49,338,52,129,,,14,30,,108,20,,,,97,118,.403,,.467,6.9,2.4,2.2,0.4
145,Matt Fish\fishma01,1996,1996,1,2,17,6,10,0,0,0,1,3,3,1,0,1,0,3,12,.600,,.000,8.5,6.0,1.5,0.5
146,Bob Fitzgerald\fitzgbo01,1947,1947,1,29,,23,121,,,36,60,,,9,,,,67,82,.190,,.600,,2.8,,0.3
147,Larry Fogle\foglela01,1976,1976,1,2,14,1,5,,,0,0,1,3,0,1,0,,4,2,.200,,,7.0,1.0,1.5,0.0
148,Jack Foley\foleyja01,1963,1963,1,6,37,7,25,,,7,7,,9,5,,,,5,21,.280,,1.000,6.2,3.5,1.5,0.8
149,Steve Francis\francst01,2006,2007,2,68,1896,224,533,49,124,258,320,47,228,253,64,18,158,188,755,.420,.395,.806,27.9,11.1,3.4,3.7
150,Walt Frazier\fraziwa01,1968,1977,10,759,28995,5736,11669,,,3145,4017,341,4598,4791,589,47,,2032,14617,.492,,.783,38.2,19.3,6.1,6.3
151,Jimmer Fredette\fredeji01,2016,2016,1,2,5,1,1,1,1,4,5,0,0,0,0,0,1,1,7,1.000,1.000,.800,2.5,3.5,0.0,0.0
152,Frido Frey\freyfr01,1947,1947,1,23,,28,97,,,32,56,,,14,,,,37,88,.289,,.571,,3.8,,0.6
153,Larry Friend\frienla01,1958,1958,1,44,569,74,226,,,27,41,,106,47,,,,54,175,.327,,.659,12.9,4.0,2.4,1.1
154,Channing Frye\fryech01,2006,2007,2,137,3468,603,1329,6,27,274,337,229,769,120,66,89,197,416,1486,.454,.222,.813,25.3,10.8,5.6,0.9
155,Dan Gadzuric\gadzuda01,2012,2012,1,2,13,0,2,0,0,0,2,1,5,0,1,1,1,4,0,.000,,.000,6.5,0.0,2.5,0.0
156,Corey Gaines\gaineco01,1994,1994,1,18,78,9,20,2,5,13,15,3,13,30,2,0,5,12,33,.450,.400,.867,4.3,1.8,0.7,1.7
157,Harry Gallatin\gallaha01,1949,1957,9,610,13823,2470,6159,,,2831,3669,,5935,1122,,,,1869,7771,.401,,.772,32.6,12.7,12.1,1.8
158,Danilo Gallinari\gallida01,2009,2011,3,157,4830,659,1561,301,799,536,624,126,682,232,127,80,183,356,2155,.422,.377,.859,30.8,13.7,4.3,1.5
159,Langston Galloway\gallola01,2015,2016,2,127,3490,435,1099,139,400,149,192,80,478,357,129,34,122,306,1158,.396,.348,.776,27.5,9.1,3.8,2.8
160,Dick Garmaker\garmadi01,1960,1961,2,97,2983,540,1233,,,361,458,,401,293,,,,300,1441,.438,,.788,30.8,14.9,4.1,3.0
161,Dick Garrett\garredi01,1974,1974,1,25,239,32,91,,,10,13,10,26,14,7,1,,41,74,.352,,.769,9.6,3.0,1.0,0.6
162,Jack George\georgja01,1959,1961,3,110,2366,343,916,,,217,283,,311,334,,,,236,903,.374,,.767,21.5,8.2,2.8,3.0
163,John Gianelli\gianejo01,1973,1977,5,303,7698,1041,2204,,,399,557,571,1912,406,100,250,,742,2481,.472,,.716,25.4,8.2,6.3,1.3
164,J.R. Giddens\giddejr01,2010,2010,1,11,140,19,39,0,8,7,11,12,31,7,5,1,10,19,45,.487,.000,.636,12.7,4.1,2.8,0.6
165,Mike Glenn\glennmi01,1979,1981,3,232,3477,736,1361,6,21,218,246,76,236,329,144,18,164,318,1696,.541,.286,.886,15.0,7.3,1.0,1.4
166,Tom Gola\golato01,1963,1966,4,277,6858,836,1876,,,489,650,,1446,893,,,,956,2161,.446,,.752,24.8,7.8,5.2,3.2
167,Glen Gondrezick\gondrgl01,1978,1979,2,147,2619,292,665,,,138,218,239,674,189,154,36,177,407,722,.439,,.633,17.8,4.9,4.6,1.3
168,Leo Gottlieb\gottlle01,1947,1948,2,84,,208,722,,,49,76,,,36,,,,107,465,.288,,.645,,5.5,,0.4
169,Ron Grandison\grandro01,1995,1996,2,8,65,8,19,0,0,4,6,8,18,4,4,1,1,6,20,.421,,.667,8.1,2.5,2.3,0.5
170,Stewart Granger\grangst01,1987,1987,1,15,166,20,54,0,3,9,11,6,17,27,7,1,22,17,49,.370,.000,.818,11.1,3.3,1.1,1.8
171,Gary Grant\grantga01,1996,1996,1,47,596,88,181,8,24,48,58,12,52,69,39,3,45,91,232,.486,.333,.828,12.7,4.9,1.1,1.5
172,Greg Grant\grantgr01,1991,1991,1,22,107,10,27,1,3,5,6,1,10,20,9,0,10,12,26,.370,.333,.833,4.9,1.2,0.5,0.9
173,Jerian Grant\grantje02,2016,2016,1,76,1265,154,391,22,100,96,123,23,143,177,50,10,87,97,426,.394,.220,.780,16.6,5.6,1.9,2.3
174,Stuart Gray\grayst01,1990,1991,2,27,131,8,29,0,3,10,11,4,24,2,3,3,7,32,26,.276,.000,.909,4.9,1.0,0.9,0.1
175,Johnny Green\greenjo01,1960,1966,7,472,12420,2495,5493,,,1124,2030,,4825,789,,,,1358,6114,.454,,.554,26.3,13.0,10.2,1.7
176,Ken Green\greenke01,1986,1986,1,7,72,13,27,0,0,5,9,12,27,2,4,0,1,8,31,.481,,.556,10.3,4.4,3.9,0.3
177,Sidney Green\greensi02,1988,1989,2,164,3326,452,1007,0,5,255,360,378,1036,169,112,50,273,490,1159,.449,.000,.708,20.3,7.1,6.3,1.0
178,Chuck Grigsby\grigsch01,1955,1955,1,7,45,7,19,,,2,8,,11,7,,,,9,16,.368,,.250,6.4,2.3,1.6,1.0
179,Ernie Grunfeld\grunfer01,1983,1986,4,298,5004,669,1478,30,82,312,393,149,641,468,172,37,245,644,1680,.453,.366,.794,16.8,5.6,2.2,1.6
180,Richie Guerin\gueriri01,1957,1964,8,518,18257,3681,8935,,,3030,3892,,3309,2725,,,,1727,10392,.412,,.779,35.2,20.1,6.4,5.3
181,Anfernee Hardaway\hardaan01,2004,2006,3,83,2185,273,682,31,95,105,137,61,288,161,72,15,121,167,682,.400,.326,.766,26.3,8.2,3.5,1.9
182,Tim Hardaway\hardati02,2014,2019,4,213,5600,975,2361,397,1164,399,487,65,517,361,132,31,228,402,2746,.413,.341,.819,26.3,12.9,2.4,1.7
183,Jerry Harkness\harknje01,1964,1964,1,5,59,13,30,,,3,8,,6,6,,,,4,29,.433,,.375,11.8,5.8,1.2,1.2
184,Derek Harper\harpede01,1994,1996,3,216,6920,946,2097,263,715,379,511,73,482,1046,290,19,410,537,2534,.451,.368,.742,32.0,11.7,2.2,4.8
185,Josh Harrellson\harrejo01,2012,2012,1,37,540,63,149,20,59,16,26,47,144,11,23,20,20,48,162,.423,.339,.615,14.6,4.4,3.9,0.3
186,Al Harrington\harrial01,2009,2010,2,140,4575,957,2172,300,851,469,602,177,832,202,143,48,286,422,2683,.441,.353,.779,32.7,19.2,5.9,1.4
187,Othella Harrington\harriot01,2001,2004,4,237,4833,629,1216,0,2,354,470,385,1101,148,69,92,291,716,1612,.517,.000,.753,20.4,6.8,4.6,0.6
188,Scott Hastings\hastisc01,1983,1983,1,21,98,8,22,0,1,7,14,10,31,1,5,0,6,31,23,.364,.000,.500,4.7,1.1,1.5,0.0
189,Spencer Haywood\haywosp01,1976,1979,4,210,6701,1468,3170,,,651,860,518,1806,324,114,210,227,623,3587,.463,,.757,31.9,17.1,8.6,1.5
190,Herm Hedderick\heddehe01,1955,1955,1,5,23,2,9,,,0,1,,4,2,,,,3,4,.222,,.000,4.6,0.8,0.8,0.4
191,Gerald Henderson\hendege01,1987,1988,2,74,1959,278,638,21,78,175,214,45,176,452,97,11,165,205,752,.436,.269,.818,26.5,10.2,2.4,6.1
192,Willy Hernangomez\hernawi01,2017,2018,2,98,1557,295,546,5,20,103,153,192,569,117,49,43,126,182,698,.540,.250,.673,15.9,7.1,5.8,1.2
193,Sonny Hertzberg\hertzso01,1947,1948,2,63,,202,709,,,116,153,,,38,,,,112,520,.285,,.758,,8.3,,0.6
194,Art Heyman\heymaar01,1964,1965,2,130,2899,546,1270,,,377,554,,397,335,,,,325,1469,.430,,.681,22.3,11.3,3.1,2.6
195,Mario Hezonja\hezonma01,2019,2019,1,5,94,20,53,7,23,3,7,0,11,6,5,0,7,10,50,.377,.304,.429,18.8,10.0,2.2,1.2
196,Isaiah Hicks\hicksis01,2018,2018,1,18,240,33,72,2,9,12,18,10,41,16,2,4,16,45,80,.458,.222,.667,13.3,4.4,2.3,0.9
197,Jordan Hill\hilljo01,2010,2010,1,24,252,41,92,0,2,15,21,32,61,7,10,9,12,37,97,.446,.000,.714,10.5,4.0,2.5,0.3
198,Paul Hoffman\hoffmpa01,1955,1955,1,,,,,,,,,,,,,,,,,,,,,,,
199,Paul Hogue\hoguedu01,1963,1964,2,56,1429,161,435,,,80,179,,445,47,,,,235,402,.370,,.447,25.5,7.2,7.9,0.8
200,Justin Holiday\holidju01,2017,2017,1,82,1639,233,538,97,273,66,80,27,225,102,65,31,66,109,629,.433,.355,.825,20.0,7.7,2.7,1.2
201,Dick Holub\holubdi01,1948,1948,1,48,,195,662,,,114,180,,,37,,,,159,504,.295,,.633,,10.5,,0.8
202,Tom Hoover\hooveto01,1964,1965,2,83,1141,115,279,,,89,146,,389,48,,,,222,319,.412,,.610,13.7,3.8,4.7,0.6
203,Bill Hosket\hoskebi01,1969,1970,2,86,586,99,214,,,50,75,,157,36,,,,113,248,.463,,.667,6.8,2.9,1.8,0.4
204,Eddie House\houseed01,2010,2010,1,18,371,44,133,15,60,12,12,6,40,37,12,0,20,20,115,.331,.250,1.000,20.6,6.4,2.2,2.1
205,Allan Houston\houstal01,1997,2005,9,602,21724,4103,9243,921,2310,2038,2338,251,1847,1476,410,96,1315,1482,11165,.444,.399,.872,36.1,18.5,3.1,2.5
206,Larry Hughes\hughela01,2009,2010,2,56,1507,199,528,63,188,115,142,26,175,169,76,16,91,98,576,.377,.335,.810,26.9,10.3,3.1,3.0
207,Geoff Huston\hustoge01,1980,1980,1,71,923,94,241,3,17,28,38,14,58,159,39,5,73,83,219,.390,.176,.737,13.0,3.1,0.8,2.2
208,Mel Hutchins\hutchme01,1958,1958,1,18,384,51,131,,,24,43,,86,34,,,,31,126,.389,,.558,21.3,7.0,4.8,1.9
209,Darrall Imhoff\imhofda01,1961,1962,2,138,2475,308,792,,,129,235,,766,133,,,,373,745,.389,,.549,17.9,5.4,5.6,1.0
210,Jarrett Jack\jackja01,2018,2018,1,62,1548,189,443,25,86,63,75,22,191,348,35,4,115,98,466,.427,.291,.840,25.0,7.5,3.1,5.6
211,Greg Jackson\jacksgr01,1975,1975,1,5,27,4,10,,,0,0,2,2,3,0,0,,5,8,.400,,,5.4,1.6,0.4,0.6
212,Jermaine Jackson\jacksje01,2005,2005,1,21,230,17,33,0,2,8,13,3,23,24,7,1,10,26,42,.515,.000,.615,11.0,2.0,1.1,1.1
213,Mark Jackson\jacksma01,1988,2002,7,500,15363,2195,4814,264,828,890,1198,566,1986,4005,720,40,1249,980,5544,.456,.319,.743,30.7,11.1,4.0,8.0
214,Phil Jackson\jacksph01,1968,1978,10,732,12937,1903,4234,,,1183,1619,444,3252,801,231,173,47,2163,4989,.449,,.731,17.7,6.8,4.4,1.1
215,Gene James\jamesge01,1949,1951,3,46,,38,115,,,21,45,,4,29,,,,80,97,.330,,.467,,2.1,0.7,0.6
216,Jerome James\jamesje01,2006,2009,4,90,694,93,209,0,0,37,60,61,163,15,10,39,75,179,223,.445,,.617,7.7,2.5,1.8,0.2
217,Jared Jeffries\jeffrja01,2007,2012,6,299,6596,503,1173,31,138,252,435,567,1168,347,233,183,298,735,1289,.429,.225,.579,22.1,4.3,3.9,1.2
218,Brandon Jennings\jennibr01,2017,2017,1,58,1428,163,429,68,200,102,135,21,152,287,55,4,106,84,496,.380,.340,.756,24.6,8.6,2.6,4.9
219,Chris Jent\jentch01,1997,1997,1,3,10,2,6,2,3,0,0,1,1,1,0,0,0,2,6,.333,.667,,3.3,2.0,0.3,0.3
220,DeMarco Johnson\johnsde02,2000,2000,1,5,37,3,9,0,0,0,0,3,7,0,1,0,3,5,6,.333,,,7.4,1.2,1.4,0.0
221,DerMarr Johnson\johnsde03,2004,2004,1,21,287,36,97,13,36,28,31,5,39,11,8,7,16,32,113,.371,.361,.903,13.7,5.4,1.9,0.5
222,Larry Johnson\johnsla02,1997,2001,5,330,11050,1543,3327,191,597,768,1016,608,1821,745,219,95,543,1003,4045,.464,.320,.756,33.5,12.3,5.5,2.3
223,Neil Johnson\johnsne02,1967,1968,2,94,808,103,277,,,80,134,,242,71,,,,165,286,.372,,.597,8.6,3.0,2.6,0.8
224,Fred Jones\jonesfr01,2008,2008,1,70,1757,182,432,74,192,94,126,30,170,166,48,18,78,140,532,.421,.385,.746,25.1,7.6,2.4,2.4
225,Solomon Jones\jonesso01,2013,2013,1,2,26,0,1,0,0,0,0,1,3,0,0,1,3,3,0,.000,,,13.0,0.0,1.5,0.0
226,Jerome Jordan\jordaje01,2012,2012,1,21,108,17,33,0,0,8,10,14,27,4,1,6,2,15,42,.515,,.800,5.1,2.0,1.3,0.2
227,Phil Jordon\jordoph01,1957,1962,4,128,3285,595,1533,,,198,313,,790,237,,,,407,1388,.388,,.633,25.7,10.8,6.2,1.9
228,George Kaftan\kaftage01,1951,1952,2,113,955,226,593,,,170,259,,349,162,,,,209,622,.381,,.656,18.4,5.5,3.1,1.4
229,Enes Kanter\kanteen01,2018,2019,2,76,1975,457,774,1,5,169,198,288,834,117,40,39,130,201,1084,.590,.200,.854,26.0,14.3,11.0,1.5
230,Ralph Kaplowitz\kaplora01,1947,1947,1,27,,71,274,,,52,71,,,25,,,,57,194,.259,,.732,,7.2,,0.9
231,Jason Kidd\kiddja01,2013,2013,1,76,2043,152,409,114,325,40,48,50,323,249,125,25,76,125,458,.372,.351,.833,26.9,6.0,4.3,3.3
232,Bo Kimble\kimblbo01,1993,1993,1,9,55,14,33,2,8,3,8,3,11,5,1,0,6,10,33,.424,.250,.375,6.1,3.7,1.2,0.6
233,Bernard King\kingbe01,1983,1987,4,206,7151,2141,3941,1,20,1175,1544,349,1069,582,238,45,613,711,5458,.543,.050,.761,34.7,26.5,5.2,2.8
